States,District,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
chhattisgarh,balrampur,2021,4,TOTAL,1247713,2575260752.0334625
chhattisgarh,bijapur,2021,4,TOTAL,614833,1378643772.5967786
chhattisgarh,bemetara,2021,4,TOTAL,1010707,1829091197.081568
chhattisgarh,bastar,2021,4,TOTAL,1879817,3398738422.638014
chhattisgarh,kondagaon,2021,4,TOTAL,820093,1443085278.5441618
chhattisgarh,mahasamund,2021,4,TOTAL,2324300,4025481736.715737
chhattisgarh,dhamtari,2022,1,TOTAL,1492243,2833407184.977332
chhattisgarh,korba,2022,1,TOTAL,5626866,8306489271.356157
chhattisgarh,surajpur,2022,1,TOTAL,1886693,3173368816.5758076
chhattisgarh,baloda bazar,2022,1,TOTAL,2925957,5025353758.266698
chhattisgarh,sukma,2022,1,TOTAL,505004,1280893928.981685
chhattisgarh,raigarh,2022,1,TOTAL,5959088,9885641555.115366
chhattisgarh,janjgir champa,2022,1,TOTAL,5495226,8737068867.594168
chhattisgarh,jashpur,2022,1,TOTAL,1508729,2930779141.778676
chhattisgarh,balod,2022,1,TOTAL,1477405,2513134327.614071
chhattisgarh,kabirdham,2022,1,TOTAL,1567571,2487844561.6715946
chhattisgarh,surguja,2022,1,TOTAL,3182242,5281342196.784164
chhattisgarh,dantewada,2022,1,TOTAL,782199,1589432533.293374
chhattisgarh,gariyaband,2022,1,TOTAL,1056471,1881190060.2894657
chhattisgarh,durg,2022,1,TOTAL,11345594,16423362101.016968
chhattisgarh,rajnandgaon,2022,1,TOTAL,3505850,6015130524.624992
chhattisgarh,raipur,2022,1,TOTAL,25836062,39990361268.69826
chhattisgarh,narayanpur,2022,1,TOTAL,277768,561274826.5691612
chhattisgarh,kanker,2022,1,TOTAL,1599699,3237590649.399125
chhattisgarh,korea,2022,1,TOTAL,1909908,3078262597.331434
chhattisgarh,mungeli,2022,1,TOTAL,1074535,1897584378.2166843
chhattisgarh,bilaspur,2022,1,TOTAL,9081044,13169861328.37149
chhattisgarh,balrampur,2022,1,TOTAL,1442159,3023784892.212961
chhattisgarh,bijapur,2022,1,TOTAL,651494,1407048680.7855577
chhattisgarh,bemetara,2022,1,TOTAL,1259037,2287658824.6461735
chhattisgarh,bastar,2022,1,TOTAL,2203676,4004268081.1117897
chhattisgarh,kondagaon,2022,1,TOTAL,972613,1804893354.0830288
chhattisgarh,mahasamund,2022,1,TOTAL,2788159,5020017743.469414
chhattisgarh,dhamtari,2022,2,TOTAL,1839169,3261297839.925982
chhattisgarh,korba,2022,2,TOTAL,6482877,9217368563.787317
chhattisgarh,surajpur,2022,2,TOTAL,2152901,3414032926.0130477
chhattisgarh,baloda bazar,2022,2,TOTAL,3518514,5665773484.94288
chhattisgarh,sukma,2022,2,TOTAL,617457,1507874121.1545746
chhattisgarh,raigarh,2022,2,TOTAL,6953143,10866819292.413807
chhattisgarh,janjgir champa,2022,2,TOTAL,6418156,9565720454.277157
chhattisgarh,jashpur,2022,2,TOTAL,1842899,3357567336.012565
chhattisgarh,balod,2022,2,TOTAL,1788680,2920249115.0517426
chhattisgarh,kabirdham,2022,2,TOTAL,1890334,2947966125.8460627
chhattisgarh,surguja,2022,2,TOTAL,3814390,6107066837.900622
chhattisgarh,dantewada,2022,2,TOTAL,957773,1785681996.4817522
chhattisgarh,gariyaband,2022,2,TOTAL,1226883,2015058785.2967784
chhattisgarh,durg,2022,2,TOTAL,13554254,19339415904.388374
chhattisgarh,rajnandgaon,2022,2,TOTAL,4284921,7037763265.735464
chhattisgarh,raipur,2022,2,TOTAL,31131873,46778811056.547844
chhattisgarh,narayanpur,2022,2,TOTAL,355877,655917400.9782778
chhattisgarh,kanker,2022,2,TOTAL,1931954,3702057060.147361
chhattisgarh,korea,2022,2,TOTAL,2156896,3361419242.8768406
chhattisgarh,mungeli,2022,2,TOTAL,1336917,2234057058.141594
chhattisgarh,bilaspur,2022,2,TOTAL,11026765,15470182616.440014
chhattisgarh,balrampur,2022,2,TOTAL,1652393,3247393592.938486
chhattisgarh,bijapur,2022,2,TOTAL,825640,1692585254.4603574
chhattisgarh,bemetara,2022,2,TOTAL,1529354,2689553868.8986735
chhattisgarh,bastar,2022,2,TOTAL,2787919,4723340575.37052
chhattisgarh,kondagaon,2022,2,TOTAL,1218095,2074544813.2730875
chhattisgarh,mahasamund,2022,2,TOTAL,3288014,5542158574.479666
chhattisgarh,dhamtari,2022,3,TOTAL,1857935,3145385394.9857397
chhattisgarh,korba,2022,3,TOTAL,6608931,8648711540.86557
chhattisgarh,surajpur,2022,3,TOTAL,2077425,2937049679.2905383
chhattisgarh,baloda bazar,2022,3,TOTAL,3792643,5461550646.150799
chhattisgarh,sukma,2022,3,TOTAL,656635,1520506217.3774014
chhattisgarh,raigarh,2022,3,TOTAL,7689276,10922658445.861914
chhattisgarh,janjgir champa,2022,3,TOTAL,6191246,8376914109.862602
chhattisgarh,jashpur,2022,3,TOTAL,1762763,2878931805.3226185
chhattisgarh,balod,2022,3,TOTAL,1864797,2793505852.289542
chhattisgarh,kabirdham,2022,3,TOTAL,2192889,2948782973.2776895
chhattisgarh,surguja,2022,3,TOTAL,3762924,5443547309.295029
chhattisgarh,dantewada,2022,3,TOTAL,1013017,1794740970.3763485
chhattisgarh,gariyaband,2022,3,TOTAL,1288987,1939753877.4317908
chhattisgarh,durg,2022,3,TOTAL,40201479,51553772130.12859
chhattisgarh,rajnandgaon,2022,3,TOTAL,4236901,6526559476.401953
chhattisgarh,raipur,2022,3,TOTAL,40322093,55869046982.08136
chhattisgarh,narayanpur,2022,3,TOTAL,364655,622593663.7887788
chhattisgarh,kanker,2022,3,TOTAL,2077996,3529341404.4962525
chhattisgarh,korea,2022,3,TOTAL,2080709,2959646414.8193007
chhattisgarh,mungeli,2022,3,TOTAL,1408097,2112394538.7583802
chhattisgarh,bilaspur,2022,3,TOTAL,13659373,17597668488.143303
chhattisgarh,balrampur,2022,3,TOTAL,1661288,2891432155.059689
chhattisgarh,bijapur,2022,3,TOTAL,844285,1604311323.8041184
chhattisgarh,bemetara,2022,3,TOTAL,3218200,4429824031.631753
chhattisgarh,bastar,2022,3,TOTAL,2899716,4495325808.820375
chhattisgarh,kondagaon,2022,3,TOTAL,1218309,1935816216.8808231
chhattisgarh,mahasamund,2022,3,TOTAL,3300018,5221786624.788328
chhattisgarh,dhamtari,2022,4,TOTAL,2104649,3600539015.3520136
chhattisgarh,korba,2022,4,TOTAL,7598691,9998923126.807133
chhattisgarh,surajpur,2022,4,TOTAL,2453633,3500297801.620641
chhattisgarh,baloda bazar,2022,4,TOTAL,4723545,7027700030.598945
chhattisgarh,sukma,2022,4,TOTAL,725982,1556490008.8478792
chhattisgarh,raigarh,2022,4,TOTAL,8475730,11974795198.59215
chhattisgarh,janjgir champa,2022,4,TOTAL,7194881,9873971004.747929
chhattisgarh,jashpur,2022,4,TOTAL,2252299,3689088832.663941
chhattisgarh,balod,2022,4,TOTAL,2049159,3159690376.313387
chhattisgarh,kabirdham,2022,4,TOTAL,2517731,3457300146.5222387
chhattisgarh,surguja,2022,4,TOTAL,4530080,6525605229.70492
chhattisgarh,dantewada,2022,4,TOTAL,1172140,2047808550.647596
chhattisgarh,gariyaband,2022,4,TOTAL,1441112,2231783832.959365
chhattisgarh,durg,2022,4,TOTAL,48523671,64247502275.46566
chhattisgarh,rajnandgaon,2022,4,TOTAL,6195224,9255085937.73935
chhattisgarh,raipur,2022,4,TOTAL,38862259,55662404886.39614
chhattisgarh,narayanpur,2022,4,TOTAL,438873,734297157.5177327
chhattisgarh,kanker,2022,4,TOTAL,2602695,4394118422.900604
chhattisgarh,korea,2022,4,TOTAL,2413508,3437798677.1198387
chhattisgarh,mungeli,2022,4,TOTAL,1711917,2617303034.121156
chhattisgarh,bilaspur,2022,4,TOTAL,16252139,21208051820.214054
chhattisgarh,balrampur,2022,4,TOTAL,2016933,3640523929.4939756
chhattisgarh,bijapur,2022,4,TOTAL,960301,1709405178.4032738
chhattisgarh,bemetara,2022,4,TOTAL,1978543,3193058083.5620394
chhattisgarh,bastar,2022,4,TOTAL,3447914,5260070136.804683
chhattisgarh,kondagaon,2022,4,TOTAL,1426629,2220740205.564878
chhattisgarh,mahasamund,2022,4,TOTAL,3890208,6294827909.790524
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,1,TOTAL,5593,6434481.929188873
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,1,TOTAL,50218,63416803.35332493
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,1,TOTAL,92738,105807098.82670306
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,2,TOTAL,6279,10736607.177110624
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,2,TOTAL,67705,104407321.93224815
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,2,TOTAL,128642,186926842.5467928
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,3,TOTAL,7087,13784358.656098008
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,3,TOTAL,104637,160593811.80795714
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,3,TOTAL,177851,273261425.21412045
dadra-&-nagar-haveli-&-daman-&-diu,diu,2018,4,TOTAL,9502,19252174.323347375
dadra-&-nagar-haveli-&-daman-&-diu,daman,2018,4,TOTAL,147005,240064159.06029302
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2018,4,TOTAL,247575,399434283.41724634
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,1,TOTAL,16037,21939140.020587962
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,1,TOTAL,259564,315877185.5307482
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,1,TOTAL,386213,505553450.4985651
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,2,TOTAL,29130,55383383.84612378
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,2,TOTAL,183953,303607607.8232254
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,2,TOTAL,276573,465450284.8957217
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,3,TOTAL,17203,32940133.54162597
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,3,TOTAL,235860,348909463.4581386
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,3,TOTAL,385688,579621876.8486074
dadra-&-nagar-haveli-&-daman-&-diu,diu,2019,4,TOTAL,21474,46692370.12824968
dadra-&-nagar-haveli-&-daman-&-diu,daman,2019,4,TOTAL,282085,443588793.8632827
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2019,4,TOTAL,465412,736360098.0195075
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,1,TOTAL,23966,46606086.663000636
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,1,TOTAL,318808,482278970.2611342
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,1,TOTAL,535805,813878312.368383
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,2,TOTAL,23866,42875002.19781082
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,2,TOTAL,342171,440492998.5695746
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,2,TOTAL,607115,819008453.120671
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,3,TOTAL,26588,51864159.697919816
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,3,TOTAL,376291,584809492.9126782
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,3,TOTAL,735433,1113115462.3887653
dadra-&-nagar-haveli-&-daman-&-diu,diu,2020,4,TOTAL,41821,95658202.77082603
dadra-&-nagar-haveli-&-daman-&-diu,daman,2020,4,TOTAL,596994,921372876.4402872
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2020,4,TOTAL,1178976,1683480021.6173902
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,1,TOTAL,42608,96420384.49176355
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,1,TOTAL,664208,1043765962.724646
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,1,TOTAL,1218428,1825446563.9770947
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,2,TOTAL,41014,101909220.66644716
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,2,TOTAL,733176,1074079574.2247202
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,2,TOTAL,1350893,1981679666.5277362
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,3,TOTAL,66259,157454301.2533474
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,3,TOTAL,1083689,1475259765.304812
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,3,TOTAL,1979522,2673225036.2333474
dadra-&-nagar-haveli-&-daman-&-diu,diu,2021,4,TOTAL,88402,206127240.56872407
dadra-&-nagar-haveli-&-daman-&-diu,daman,2021,4,TOTAL,1417153,1895788566.3308911
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2021,4,TOTAL,2651530,3463923579.4310455
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,1,TOTAL,94833,213403088.016084
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,1,TOTAL,1629797,2068807150.1986508
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,1,TOTAL,3078173,3954838129.047655
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,2,TOTAL,130835,288821560.5151377
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,2,TOTAL,1923407,2321672075.29422
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,2,TOTAL,3705529,4384666145.001484
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,3,TOTAL,148559,279739481.9642375
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,3,TOTAL,2317701,2638822275.269265
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,3,TOTAL,3999361,4602085602.265934
dadra-&-nagar-haveli-&-daman-&-diu,diu,2022,4,TOTAL,154870,296319509.67041874
dadra-&-nagar-haveli-&-daman-&-diu,daman,2022,4,TOTAL,2344860,2629286286.284037
dadra-&-nagar-haveli-&-daman-&-diu,dadra and nagar haveli,2022,4,TOTAL,4689855,5134034950.126673
delhi,south,2018,1,TOTAL,334361,597143870.4750924
delhi,central,2018,1,TOTAL,2997714,4312145216.274474
delhi,new delhi,2018,1,TOTAL,883737,1478916789.169149
delhi,west,2018,1,TOTAL,545129,966855137.026748
delhi,south west,2018,1,TOTAL,318199,555900155.5283471
delhi,south east delhi,2018,1,TOTAL,562694,929543692.8225484
delhi,shahdara,2018,1,TOTAL,193886,326458215.38394874
delhi,north east,2018,1,TOTAL,180160,261468886.53742158
delhi,east,2018,1,TOTAL,357904,594248348.383992
delhi,north west,2018,1,TOTAL,387431,614242861.0675646
delhi,north,2018,1,TOTAL,361539,574580634.2506722
delhi,south,2018,2,TOTAL,513003,979271408.8449214
delhi,central,2018,2,TOTAL,3589206,6223466821.092629
delhi,new delhi,2018,2,TOTAL,1177251,2387389846.7443447
delhi,west,2018,2,TOTAL,785457,1588935316.1264243
delhi,south west,2018,2,TOTAL,440508,903268239.0851494
delhi,south east delhi,2018,2,TOTAL,767547,1466216713.987477
delhi,shahdara,2018,2,TOTAL,272663,533105673.5945449
delhi,north east,2018,2,TOTAL,230049,421841650.28459144
delhi,east,2018,2,TOTAL,504193,925784169.7499557
delhi,north west,2018,2,TOTAL,575888,1041767876.9620268
delhi,north,2018,2,TOTAL,517958,975252185.7330843
delhi,south,2018,3,TOTAL,1009436,1501908121.057089
delhi,central,2018,3,TOTAL,8165361,10515884583.426525
delhi,new delhi,2018,3,TOTAL,2022950,3481996395.7022567
delhi,west,2018,3,TOTAL,1402787,2408205061.402441
delhi,south west,2018,3,TOTAL,789269,1374843119.5072455
delhi,south east delhi,2018,3,TOTAL,1321135,2190894940.9217963
delhi,shahdara,2018,3,TOTAL,481819,805520386.5670927
delhi,north east,2018,3,TOTAL,336347,629247316.0822874
delhi,east,2018,3,TOTAL,990369,1384933230.2478726
delhi,north west,2018,3,TOTAL,1071877,1611349650.5127752
delhi,north,2018,3,TOTAL,955698,1471064055.191176
delhi,south,2018,4,TOTAL,1769675,2243831444.013054
delhi,central,2018,4,TOTAL,9373395,13878492766.290386
delhi,new delhi,2018,4,TOTAL,3230268,5091082007.824482
delhi,west,2018,4,TOTAL,2678986,3650604507.6334457
delhi,south west,2018,4,TOTAL,1535302,2165326033.913863
delhi,south east delhi,2018,4,TOTAL,2675009,3473400560.128728
delhi,shahdara,2018,4,TOTAL,987533,1305320182.496128
delhi,north east,2018,4,TOTAL,777795,1097772210.9177313
delhi,east,2018,4,TOTAL,2073615,2113753353.5608745
delhi,north west,2018,4,TOTAL,2221592,2514145474.579898
delhi,north,2018,4,TOTAL,1864549,2189129077.3478146
delhi,south,2019,1,TOTAL,2571440,2944578121.8940973
delhi,central,2019,1,TOTAL,12885975,16258175800.83931
delhi,new delhi,2019,1,TOTAL,10000765,13939472234.96883
delhi,west,2019,1,TOTAL,3962949,5022146273.196945
delhi,south west,2019,1,TOTAL,2287011,2903464344.436347
delhi,south east delhi,2019,1,TOTAL,4177871,4783209115.672518
delhi,shahdara,2019,1,TOTAL,1402956,1800644587.5922666
delhi,north east,2019,1,TOTAL,1085347,1482131304.9541302
delhi,east,2019,1,TOTAL,3074036,2994257491.1936464
delhi,north west,2019,1,TOTAL,3030848,3421611240.905769
delhi,north,2019,1,TOTAL,2528129,2919441273.8433604
delhi,south,2019,2,TOTAL,2809313,3393506108.0570455
delhi,central,2019,2,TOTAL,8821530,12827351677.982723
delhi,new delhi,2019,2,TOTAL,23313548,36146671717.91837
delhi,west,2019,2,TOTAL,4273168,5964570040.981258
delhi,south west,2019,2,TOTAL,2441752,3375124289.347537
delhi,south east delhi,2019,2,TOTAL,4093477,5354348696.201298
delhi,shahdara,2019,2,TOTAL,1439856,2125041674.940278
delhi,north east,2019,2,TOTAL,1142423,1754227759.3446712
delhi,east,2019,2,TOTAL,3157212,3432947910.865346
delhi,north west,2019,2,TOTAL,3032525,3903083209.0510397
delhi,north,2019,2,TOTAL,2646708,3429942978.9386196
delhi,south,2019,3,TOTAL,4067756,4543363283.628731
delhi,central,2019,3,TOTAL,10383905,15911065630.894386
delhi,new delhi,2019,3,TOTAL,24687138,43288057341.92169
delhi,west,2019,3,TOTAL,5923192,8122173371.353606
delhi,south west,2019,3,TOTAL,3392924,4564338750.415346
delhi,south east delhi,2019,3,TOTAL,5633818,7118731074.594847
delhi,shahdara,2019,3,TOTAL,1929681,2840221012.8598523
delhi,north east,2019,3,TOTAL,1625617,2351726102.348302
delhi,east,2019,3,TOTAL,4260289,4563965029.464273
delhi,north west,2019,3,TOTAL,4036365,5327025172.802139
delhi,north,2019,3,TOTAL,3597191,4566145276.173758
delhi,south,2019,4,TOTAL,4672501,5360121273.421125
delhi,central,2019,4,TOTAL,13130548,21110784970.602043
delhi,new delhi,2019,4,TOTAL,29048107,54398427887.76767
delhi,west,2019,4,TOTAL,6541869,9822841229.050655
delhi,south west,2019,4,TOTAL,3796919,5538272503.100773
delhi,south east delhi,2019,4,TOTAL,6387755,8697135102.682936
delhi,shahdara,2019,4,TOTAL,2149197,3597910765.053079
delhi,north east,2019,4,TOTAL,1871409,3047347200.361245
delhi,east,2019,4,TOTAL,4787770,5518543582.019401
delhi,north west,2019,4,TOTAL,4376687,6492920778.373013
delhi,north,2019,4,TOTAL,3982235,5440162132.4586935
delhi,south,2020,1,TOTAL,4578729,5702232003.384875
delhi,central,2020,1,TOTAL,24757650,41219414205.0607
delhi,new delhi,2020,1,TOTAL,17899322,34941263526.20206
delhi,west,2020,1,TOTAL,6627571,10519670848.511332
delhi,south west,2020,1,TOTAL,3956004,6031191820.22498
delhi,south east delhi,2020,1,TOTAL,6523345,9238065831.407084
delhi,shahdara,2020,1,TOTAL,2148023,3847703306.2548194
delhi,north east,2020,1,TOTAL,1945559,3286317523.1033545
delhi,east,2020,1,TOTAL,4783041,5861493191.072474
delhi,north west,2020,1,TOTAL,4394010,7009463341.814796
delhi,north,2020,1,TOTAL,4134350,5959728045.553724
delhi,south,2020,2,TOTAL,3631140,4698622938.32077
delhi,central,2020,2,TOTAL,17641823,30418597739.3527
delhi,new delhi,2020,2,TOTAL,13713658,27033383045.677082
delhi,west,2020,2,TOTAL,5753319,8981471481.485285
delhi,south west,2020,2,TOTAL,4193591,6168338438.737106
delhi,south east delhi,2020,2,TOTAL,5215263,7084670452.703099
delhi,shahdara,2020,2,TOTAL,1925218,3324156645.786351
delhi,north east,2020,2,TOTAL,2229412,3393429629.3164525
delhi,east,2020,2,TOTAL,4005780,5059627017.012638
delhi,north west,2020,2,TOTAL,4270005,6452332763.460186
delhi,north,2020,2,TOTAL,3462809,5258808051.479293
delhi,south,2020,3,TOTAL,4564631,6503381595.242459
delhi,central,2020,3,TOTAL,32203761,61527717933.93762
delhi,new delhi,2020,3,TOTAL,17268250,34516772051.491745
delhi,west,2020,3,TOTAL,8231034,14963814238.681543
delhi,south west,2020,3,TOTAL,5547370,8927576871.08003
delhi,south east delhi,2020,3,TOTAL,7402382,11175362187.684738
delhi,shahdara,2020,3,TOTAL,2832449,5899818228.157591
delhi,north east,2020,3,TOTAL,2910048,5488227059.169052
delhi,east,2020,3,TOTAL,5054670,7198767026.72743
delhi,north west,2020,3,TOTAL,5785656,10454717366.918316
delhi,north,2020,3,TOTAL,4691610,8507808245.570089
delhi,south,2020,4,TOTAL,6797385,9578135719.354939
delhi,central,2020,4,TOTAL,32194168,61575435521.28284
delhi,new delhi,2020,4,TOTAL,19719782,37020451053.1837
delhi,west,2020,4,TOTAL,12092280,22395396964.83783
delhi,south west,2020,4,TOTAL,7745403,12646111042.466732
delhi,south east delhi,2020,4,TOTAL,11414146,17130268130.317047
delhi,shahdara,2020,4,TOTAL,4208254,9392225302.24066
delhi,north east,2020,4,TOTAL,4156966,8639858685.613663
delhi,east,2020,4,TOTAL,7410660,10725439312.082695
delhi,north west,2020,4,TOTAL,8026101,14953244692.580372
delhi,north,2020,4,TOTAL,6775272,12208521800.583145
delhi,south,2021,1,TOTAL,7428356,10208060134.038582
delhi,central,2021,1,TOTAL,54173342,90711721159.7766
delhi,new delhi,2021,1,TOTAL,31953482,53832767509.43621
delhi,west,2021,1,TOTAL,12363374,23133622270.239567
delhi,south west,2021,1,TOTAL,7721739,12780255587.51034
delhi,south east delhi,2021,1,TOTAL,12287216,18449868327.686386
delhi,shahdara,2021,1,TOTAL,4235592,9595155648.306192
delhi,north east,2021,1,TOTAL,4096987,8600371051.924284
delhi,east,2021,1,TOTAL,7874737,11290580992.02735
delhi,north west,2021,1,TOTAL,8024587,15349170514.541979
delhi,north,2021,1,TOTAL,7199592,12976771848.005226
delhi,south,2021,2,TOTAL,7346726,9956087387.089848
delhi,central,2021,2,TOTAL,62131856,100895875737.76091
delhi,new delhi,2021,2,TOTAL,36788618,60387138441.32027
delhi,west,2021,2,TOTAL,12217454,22460950400.13157
delhi,south west,2021,2,TOTAL,8208259,13456640547.363728
delhi,south east delhi,2021,2,TOTAL,11519378,17106146861.933065
delhi,shahdara,2021,2,TOTAL,4234013,9073393321.040276
delhi,north east,2021,2,TOTAL,4567057,9118331386.987755
delhi,east,2021,2,TOTAL,7486985,10978698462.135326
delhi,north west,2021,2,TOTAL,8373397,15462806103.953077
delhi,north,2021,2,TOTAL,7283521,13045029034.825657
delhi,south,2021,3,TOTAL,10381321,13789719686.570162
delhi,central,2021,3,TOTAL,88849847,137311394953.58371
delhi,new delhi,2021,3,TOTAL,50089446,77874603330.18225
delhi,west,2021,3,TOTAL,17186832,31879892281.09146
delhi,south west,2021,3,TOTAL,10691277,17385987188.96021
delhi,south east delhi,2021,3,TOTAL,17254936,25283744433.53666
delhi,shahdara,2021,3,TOTAL,6108459,13750322170.230267
delhi,north east,2021,3,TOTAL,5995497,12299024401.944893
delhi,east,2021,3,TOTAL,10407086,14944795668.028805
delhi,north west,2021,3,TOTAL,11436200,21133053482.335487
delhi,north,2021,3,TOTAL,10359707,18205778951.817307
delhi,south,2021,4,TOTAL,12510023,16942839763.77591
delhi,central,2021,4,TOTAL,111134916,177625511230.04297
delhi,new delhi,2021,4,TOTAL,61634107,99244375372.27342
delhi,west,2021,4,TOTAL,20430656,39890704519.6619
delhi,south west,2021,4,TOTAL,12404698,21054166955.724888
