States,Pincodes,Transaction_Year,Quarters,registeredUsers
jammu-&-kashmir,budgam,2021,1,19151
jammu-&-kashmir,kathua,2021,1,18879
jammu-&-kashmir,anantnag,2021,1,17958
jammu-&-kashmir,kupwara,2021,1,17860
jammu-&-kashmir,udhampur,2021,1,17690
jammu-&-kashmir,samba,2021,1,16221
jammu-&-kashmir,rajouri,2021,1,16051
jammu-&-kashmir,jammu,2021,2,33659
jammu-&-kashmir,srinagar,2021,2,26276
jammu-&-kashmir,baramulla,2021,2,23642
jammu-&-kashmir,budgam,2021,2,20467
jammu-&-kashmir,kathua,2021,2,20198
jammu-&-kashmir,anantnag,2021,2,19265
jammu-&-kashmir,kupwara,2021,2,19148
jammu-&-kashmir,udhampur,2021,2,18895
jammu-&-kashmir,samba,2021,2,17346
jammu-&-kashmir,rajouri,2021,2,17237
jammu-&-kashmir,jammu,2021,3,36192
jammu-&-kashmir,srinagar,2021,3,28186
jammu-&-kashmir,baramulla,2021,3,25344
jammu-&-kashmir,budgam,2021,3,21927
jammu-&-kashmir,kathua,2021,3,21649
jammu-&-kashmir,anantnag,2021,3,20723
jammu-&-kashmir,kupwara,2021,3,20600
jammu-&-kashmir,udhampur,2021,3,20246
jammu-&-kashmir,samba,2021,3,18662
jammu-&-kashmir,rajouri,2021,3,18569
jammu-&-kashmir,jammu,2021,4,38671
jammu-&-kashmir,srinagar,2021,4,30020
jammu-&-kashmir,baramulla,2021,4,27105
jammu-&-kashmir,budgam,2021,4,23401
jammu-&-kashmir,kathua,2021,4,23128
jammu-&-kashmir,anantnag,2021,4,22118
jammu-&-kashmir,kupwara,2021,4,22005
jammu-&-kashmir,udhampur,2021,4,21611
jammu-&-kashmir,samba,2021,4,20002
jammu-&-kashmir,rajouri,2021,4,19767
jammu-&-kashmir,jammu,2022,1,41063
jammu-&-kashmir,srinagar,2022,1,31758
jammu-&-kashmir,baramulla,2022,1,28829
jammu-&-kashmir,budgam,2022,1,24799
jammu-&-kashmir,kathua,2022,1,24442
jammu-&-kashmir,anantnag,2022,1,23555
jammu-&-kashmir,kupwara,2022,1,23359
jammu-&-kashmir,udhampur,2022,1,22898
jammu-&-kashmir,samba,2022,1,21297
jammu-&-kashmir,rajouri,2022,1,20947
jammu-&-kashmir,jammu,2022,2,43312
jammu-&-kashmir,srinagar,2022,2,33417
jammu-&-kashmir,baramulla,2022,2,30410
jammu-&-kashmir,budgam,2022,2,26109
jammu-&-kashmir,kathua,2022,2,25723
jammu-&-kashmir,anantnag,2022,2,24821
jammu-&-kashmir,kupwara,2022,2,24618
jammu-&-kashmir,udhampur,2022,2,24126
jammu-&-kashmir,samba,2022,2,22450
jammu-&-kashmir,rajouri,2022,2,22048
jammu-&-kashmir,jammu,2022,3,45610
jammu-&-kashmir,srinagar,2022,3,35165
jammu-&-kashmir,baramulla,2022,3,31990
jammu-&-kashmir,budgam,2022,3,27497
jammu-&-kashmir,kathua,2022,3,27083
jammu-&-kashmir,anantnag,2022,3,26129
jammu-&-kashmir,kupwara,2022,3,25935
jammu-&-kashmir,udhampur,2022,3,25369
jammu-&-kashmir,samba,2022,3,23655
jammu-&-kashmir,rajouri,2022,3,23216
jammu-&-kashmir,jammu,2022,4,47853
jammu-&-kashmir,srinagar,2022,4,36869
jammu-&-kashmir,baramulla,2022,4,33394
jammu-&-kashmir,budgam,2022,4,28871
jammu-&-kashmir,kathua,2022,4,28384
jammu-&-kashmir,anantnag,2022,4,27354
jammu-&-kashmir,kupwara,2022,4,27194
jammu-&-kashmir,udhampur,2022,4,26613
jammu-&-kashmir,samba,2022,4,24660
jammu-&-kashmir,rajouri,2022,4,24303
jharkhand,ranchi,2018,1,48548
jharkhand,dhanbad,2018,1,25207
jharkhand,east singhbhum,2018,1,21680
jharkhand,bokaro,2018,1,15661
jharkhand,hazaribagh,2018,1,13476
jharkhand,giridih,2018,1,13270
jharkhand,ramgarh,2018,1,12041
jharkhand,deoghar,2018,1,10546
jharkhand,palamu,2018,1,10069
jharkhand,saraikela kharsawan,2018,1,10018
jharkhand,ranchi,2018,2,65047
jharkhand,dhanbad,2018,2,34164
jharkhand,east singhbhum,2018,2,29476
jharkhand,bokaro,2018,2,21281
jharkhand,hazaribagh,2018,2,18569
jharkhand,giridih,2018,2,17708
jharkhand,ramgarh,2018,2,16695
jharkhand,deoghar,2018,2,14151
jharkhand,palamu,2018,2,13519
jharkhand,saraikela kharsawan,2018,2,13446
jharkhand,ranchi,2018,3,78932
jharkhand,dhanbad,2018,3,40717
jharkhand,east singhbhum,2018,3,34760
jharkhand,bokaro,2018,3,26182
jharkhand,hazaribagh,2018,3,23130
jharkhand,giridih,2018,3,21287
jharkhand,deoghar,2018,3,20744
jharkhand,ramgarh,2018,3,17266
jharkhand,palamu,2018,3,16594
jharkhand,saraikela kharsawan,2018,3,16556
jharkhand,ranchi,2018,4,96208
jharkhand,dhanbad,2018,4,48832
jharkhand,east singhbhum,2018,4,41506
jharkhand,bokaro,2018,4,31957
jharkhand,hazaribagh,2018,4,28344
jharkhand,giridih,2018,4,25949
jharkhand,deoghar,2018,4,25666
jharkhand,ramgarh,2018,4,20840
jharkhand,palamu,2018,4,20532
jharkhand,saraikela kharsawan,2018,4,20264
jharkhand,ranchi,2019,1,112703
jharkhand,dhanbad,2019,1,56790
jharkhand,east singhbhum,2019,1,48155
jharkhand,bokaro,2019,1,37652
jharkhand,hazaribagh,2019,1,33318
jharkhand,giridih,2019,1,30520
jharkhand,deoghar,2019,1,29975
jharkhand,palamu,2019,1,24357
jharkhand,ramgarh,2019,1,24233
jharkhand,saraikela kharsawan,2019,1,24142
jharkhand,ranchi,2019,2,128715
jharkhand,dhanbad,2019,2,64230
jharkhand,east singhbhum,2019,2,53157
jharkhand,bokaro,2019,2,42814
jharkhand,hazaribagh,2019,2,37882
jharkhand,giridih,2019,2,34707
jharkhand,deoghar,2019,2,33258
jharkhand,palamu,2019,2,27603
jharkhand,ramgarh,2019,2,27261
jharkhand,saraikela kharsawan,2019,2,27249
jharkhand,ranchi,2019,3,144151
jharkhand,dhanbad,2019,3,71185
jharkhand,east singhbhum,2019,3,58368
jharkhand,bokaro,2019,3,47767
jharkhand,hazaribagh,2019,3,42673
jharkhand,giridih,2019,3,38891
jharkhand,deoghar,2019,3,36551
jharkhand,palamu,2019,3,32458
jharkhand,ramgarh,2019,3,30854
jharkhand,saraikela kharsawan,2019,3,30404
jharkhand,ranchi,2019,4,158095
jharkhand,dhanbad,2019,4,78310
jharkhand,east singhbhum,2019,4,64768
jharkhand,bokaro,2019,4,52005
jharkhand,hazaribagh,2019,4,47530
jharkhand,giridih,2019,4,42526
jharkhand,deoghar,2019,4,40181
jharkhand,palamu,2019,4,39881
jharkhand,ramgarh,2019,4,33864
jharkhand,saraikela kharsawan,2019,4,33595
jharkhand,ranchi,2020,1,171313
jharkhand,dhanbad,2020,1,84718
jharkhand,east singhbhum,2020,1,70085
jharkhand,bokaro,2020,1,56392
jharkhand,hazaribagh,2020,1,52292
jharkhand,giridih,2020,1,47822
jharkhand,deoghar,2020,1,46195
jharkhand,palamu,2020,1,43921
jharkhand,ramgarh,2020,1,37103
jharkhand,saraikela kharsawan,2020,1,36829
jharkhand,ranchi,2020,2,182646
jharkhand,dhanbad,2020,2,90365
jharkhand,east singhbhum,2020,2,74789
jharkhand,bokaro,2020,2,59952
jharkhand,hazaribagh,2020,2,58445
jharkhand,giridih,2020,2,56067
jharkhand,deoghar,2020,2,50114
jharkhand,palamu,2020,2,47351
jharkhand,ramgarh,2020,2,40344
jharkhand,saraikela kharsawan,2020,2,40189
jharkhand,ranchi,2020,3,196754
jharkhand,dhanbad,2020,3,97514
jharkhand,east singhbhum,2020,3,80521
jharkhand,bokaro,2020,3,67713
jharkhand,hazaribagh,2020,3,64865
jharkhand,giridih,2020,3,61329
jharkhand,deoghar,2020,3,54546
jharkhand,palamu,2020,3,51168
jharkhand,ramgarh,2020,3,44659
jharkhand,saraikela kharsawan,2020,3,43832
jharkhand,ranchi,2020,4,213049
jharkhand,dhanbad,2020,4,105475
jharkhand,east singhbhum,2020,4,86858
jharkhand,bokaro,2020,4,74586
jharkhand,hazaribagh,2020,4,70171
jharkhand,giridih,2020,4,67450
jharkhand,deoghar,2020,4,59435
jharkhand,palamu,2020,4,55326
jharkhand,ramgarh,2020,4,49040
jharkhand,saraikela kharsawan,2020,4,48011
jharkhand,ranchi,2021,1,229343
jharkhand,dhanbad,2021,1,113312
jharkhand,east singhbhum,2021,1,93171
jharkhand,bokaro,2021,1,80609
jharkhand,hazaribagh,2021,1,75214
jharkhand,giridih,2021,1,73360
jharkhand,deoghar,2021,1,64001
jharkhand,palamu,2021,1,59500
jharkhand,ramgarh,2021,1,52876
jharkhand,saraikela kharsawan,2021,1,52059
jharkhand,ranchi,2021,2,244918
jharkhand,dhanbad,2021,2,120936
jharkhand,east singhbhum,2021,2,99483
jharkhand,bokaro,2021,2,86679
jharkhand,hazaribagh,2021,2,80242
jharkhand,giridih,2021,2,78418
jharkhand,deoghar,2021,2,68322
jharkhand,palamu,2021,2,63618
jharkhand,ramgarh,2021,2,56542
jharkhand,saraikela kharsawan,2021,2,55831
jharkhand,ranchi,2021,3,262227
jharkhand,dhanbad,2021,3,129475
jharkhand,east singhbhum,2021,3,106574
jharkhand,bokaro,2021,3,94024
jharkhand,hazaribagh,2021,3,85789
jharkhand,giridih,2021,3,84208
jharkhand,deoghar,2021,3,73117
jharkhand,palamu,2021,3,68282
jharkhand,ramgarh,2021,3,60699
jharkhand,saraikela kharsawan,2021,3,60264
jharkhand,ranchi,2021,4,279897
jharkhand,dhanbad,2021,4,138132
jharkhand,east singhbhum,2021,4,113698
jharkhand,bokaro,2021,4,101090
jharkhand,hazaribagh,2021,4,91432
jharkhand,giridih,2021,4,90123
jharkhand,deoghar,2021,4,77941
jharkhand,palamu,2021,4,72950
jharkhand,ramgarh,2021,4,64891
jharkhand,saraikela kharsawan,2021,4,64659
jharkhand,ranchi,2022,1,296441
jharkhand,dhanbad,2022,1,146243
jharkhand,east singhbhum,2022,1,120585
jharkhand,bokaro,2022,1,108014
jharkhand,hazaribagh,2022,1,96699
jharkhand,giridih,2022,1,95743
jharkhand,deoghar,2022,1,82470
jharkhand,palamu,2022,1,77368
jharkhand,ramgarh,2022,1,68925
jharkhand,saraikela kharsawan,2022,1,68755
jharkhand,ranchi,2022,2,312393
jharkhand,dhanbad,2022,2,154052
jharkhand,east singhbhum,2022,2,127298
jharkhand,bokaro,2022,2,114546
jharkhand,hazaribagh,2022,2,101772
jharkhand,giridih,2022,2,101120
jharkhand,deoghar,2022,2,86847
jharkhand,palamu,2022,2,81602
jharkhand,ramgarh,2022,2,72941
jharkhand,saraikela kharsawan,2022,2,72439
jharkhand,ranchi,2022,3,329046
jharkhand,dhanbad,2022,3,162195
jharkhand,east singhbhum,2022,3,134187
jharkhand,bokaro,2022,3,121429
jharkhand,hazaribagh,2022,3,107039
jharkhand,giridih,2022,3,106810
jharkhand,deoghar,2022,3,91392
jharkhand,palamu,2022,3,86036
jharkhand,ramgarh,2022,3,77097
jharkhand,saraikela kharsawan,2022,3,76283
jharkhand,ranchi,2022,4,345775
jharkhand,dhanbad,2022,4,170390
jharkhand,east singhbhum,2022,4,141023
jharkhand,bokaro,2022,4,127685
jharkhand,hazaribagh,2022,4,112498
jharkhand,giridih,2022,4,112288
jharkhand,deoghar,2022,4,95925
jharkhand,palamu,2022,4,90318
jharkhand,ramgarh,2022,4,81101
jharkhand,saraikela kharsawan,2022,4,80065
karnataka,bengaluru urban,2018,1,98487
karnataka,mysuru,2018,1,75304
karnataka,belagavi,2018,1,65302
karnataka,dharwad,2018,1,61796
karnataka,ballari,2018,1,61759
karnataka,bengaluru rural,2018,1,48734
karnataka,dakshina kannada,2018,1,46324
karnataka,tumakuru,2018,1,42625
karnataka,kalaburagi,2018,1,42501
karnataka,vijayapura,2018,1,42384
karnataka,bengaluru urban,2018,2,128921
karnataka,mysuru,2018,2,93771
karnataka,belagavi,2018,2,84767
karnataka,dharwad,2018,2,81415
karnataka,ballari,2018,2,80283
karnataka,bengaluru rural,2018,2,64104
karnataka,dakshina kannada,2018,2,59501
karnataka,tumakuru,2018,2,58732
karnataka,kalaburagi,2018,2,56605
karnataka,vijayapura,2018,2,54689
karnataka,bengaluru urban,2018,3,158659
karnataka,mysuru,2018,3,112074
karnataka,belagavi,2018,3,103108
karnataka,dharwad,2018,3,100291
karnataka,ballari,2018,3,98779
karnataka,bengaluru rural,2018,3,78779
karnataka,tumakuru,2018,3,74965
karnataka,dakshina kannada,2018,3,72460
karnataka,kalaburagi,2018,3,70258
karnataka,vijayapura,2018,3,69754
karnataka,bengaluru urban,2018,4,201605
karnataka,mysuru,2018,4,137280
karnataka,belagavi,2018,4,132105
karnataka,dharwad,2018,4,130681
karnataka,ballari,2018,4,124803
karnataka,bengaluru rural,2018,4,103571
karnataka,tumakuru,2018,4,98214
karnataka,dakshina kannada,2018,4,93071
karnataka,kalaburagi,2018,4,91185
karnataka,vijayapura,2018,4,91000
karnataka,bengaluru urban,2019,1,237280
karnataka,mysuru,2019,1,157977
karnataka,belagavi,2019,1,157367
karnataka,dharwad,2019,1,156716
karnataka,ballari,2019,1,145990
karnataka,bengaluru rural,2019,1,126199
karnataka,tumakuru,2019,1,120584
karnataka,dakshina kannada,2019,1,115911
karnataka,kalaburagi,2019,1,110644
karnataka,kolar,2019,1,109287
karnataka,bengaluru urban,2019,2,263531
karnataka,mysuru,2019,2,178837
karnataka,belagavi,2019,2,176066
karnataka,dharwad,2019,2,170073
karnataka,ballari,2019,2,161939
karnataka,bengaluru rural,2019,2,143778
karnataka,tumakuru,2019,2,138060
karnataka,dakshina kannada,2019,2,134585
karnataka,kalaburagi,2019,2,126663
karnataka,kolar,2019,2,125493
karnataka,bengaluru urban,2019,3,289417
karnataka,mysuru,2019,3,200025
karnataka,belagavi,2019,3,194819
karnataka,dharwad,2019,3,182526
karnataka,ballari,2019,3,177026
karnataka,tumakuru,2019,3,161899
karnataka,dakshina kannada,2019,3,155618
karnataka,bengaluru rural,2019,3,152819
karnataka,kalaburagi,2019,3,143378
karnataka,kolar,2019,3,141222
karnataka,bengaluru urban,2019,4,313673
karnataka,mysuru,2019,4,218317
karnataka,belagavi,2019,4,211683
karnataka,dharwad,2019,4,193752
karnataka,ballari,2019,4,191154
karnataka,tumakuru,2019,4,177784
karnataka,dakshina kannada,2019,4,172754
karnataka,bengaluru rural,2019,4,170454
karnataka,kalaburagi,2019,4,157979
karnataka,kolar,2019,4,155676
karnataka,bengaluru urban,2020,1,334481
karnataka,mysuru,2020,1,234102
karnataka,belagavi,2020,1,225754
karnataka,dharwad,2020,1,203140
karnataka,tumakuru,2020,1,202522
karnataka,dakshina kannada,2020,1,192017
karnataka,ballari,2020,1,187340
karnataka,bengaluru rural,2020,1,185405
karnataka,kalaburagi,2020,1,170524
karnataka,kolar,2020,1,168340
karnataka,bengaluru urban,2020,2,351484
karnataka,belagavi,2020,2,247869
karnataka,mysuru,2020,2,237431
karnataka,dharwad,2020,2,211500
karnataka,tumakuru,2020,2,210439
karnataka,dakshina kannada,2020,2,203567
karnataka,ballari,2020,2,199801
karnataka,bengaluru rural,2020,2,198570
karnataka,kalaburagi,2020,2,181350
karnataka,vijayapura,2020,2,179770
karnataka,bengaluru urban,2020,3,373446
karnataka,belagavi,2020,3,265627
karnataka,mysuru,2020,3,252246
karnataka,tumakuru,2020,3,223235
karnataka,dakshina kannada,2020,3,220131
karnataka,dharwad,2020,3,218963
karnataka,ballari,2020,3,215047
karnataka,bengaluru rural,2020,3,214608
karnataka,kalaburagi,2020,3,195179
karnataka,vijayapura,2020,3,193680
karnataka,bengaluru urban,2020,4,399638
karnataka,belagavi,2020,4,285544
karnataka,mysuru,2020,4,270449
karnataka,dakshina kannada,2020,4,237850
karnataka,tumakuru,2020,4,237440
karnataka,dharwad,2020,4,232436
karnataka,ballari,2020,4,232398
karnataka,bengaluru rural,2020,4,232252
karnataka,kalaburagi,2020,4,211036
karnataka,vijayapura,2020,4,208938
karnataka,bengaluru urban,2021,1,427525
karnataka,belagavi,2021,1,305721
karnataka,mysuru,2021,1,289205
karnataka,dakshina kannada,2021,1,254510
karnataka,tumakuru,2021,1,253914
karnataka,dharwad,2021,1,249839
karnataka,ballari,2021,1,249624
karnataka,bengaluru rural,2021,1,247595
karnataka,kalaburagi,2021,1,226588
karnataka,vijayapura,2021,1,223844
karnataka,bengaluru urban,2021,2,455417
karnataka,belagavi,2021,2,325334
karnataka,mysuru,2021,2,307509
karnataka,dakshina kannada,2021,2,270730
karnataka,tumakuru,2021,2,270219
karnataka,dharwad,2021,2,266790
karnataka,ballari,2021,2,266718
karnataka,bengaluru rural,2021,2,263129
karnataka,kalaburagi,2021,2,241325
karnataka,vijayapura,2021,2,238441
karnataka,bengaluru urban,2021,3,486170
karnataka,belagavi,2021,3,346840
karnataka,mysuru,2021,3,327691
karnataka,dakshina kannada,2021,3,288657
karnataka,tumakuru,2021,3,288418
karnataka,dharwad,2021,3,285746
karnataka,ballari,2021,3,285428
karnataka,bengaluru rural,2021,3,280067
karnataka,kalaburagi,2021,3,257630
karnataka,vijayapura,2021,3,254553
karnataka,bengaluru urban,2021,4,517115
karnataka,belagavi,2021,4,368213
karnataka,mysuru,2021,4,347942
karnataka,dakshina kannada,2021,4,306734
karnataka,tumakuru,2021,4,306658
karnataka,dharwad,2021,4,304867
karnataka,ballari,2021,4,304250
karnataka,bengaluru rural,2021,4,297179
karnataka,kalaburagi,2021,4,273886
karnataka,vijayapura,2021,4,270655
karnataka,bengaluru urban,2022,1,545827
karnataka,belagavi,2022,1,388154
karnataka,mysuru,2022,1,366934
karnataka,tumakuru,2022,1,323960
karnataka,dakshina kannada,2022,1,323435
karnataka,ballari,2022,1,322689
karnataka,dharwad,2022,1,321685
karnataka,bengaluru rural,2022,1,313105
karnataka,kalaburagi,2022,1,289243
karnataka,vijayapura,2022,1,285716
karnataka,bengaluru urban,2022,2,573310
karnataka,belagavi,2022,2,407066
karnataka,mysuru,2022,2,384794
karnataka,tumakuru,2022,2,340381
karnataka,dakshina kannada,2022,2,339550
karnataka,ballari,2022,2,339294
karnataka,dharwad,2022,2,338150
karnataka,bengaluru rural,2022,2,328206
karnataka,kalaburagi,2022,2,303631
karnataka,vijayapura,2022,2,299960
karnataka,bengaluru urban,2022,3,601656
karnataka,belagavi,2022,3,426581
karnataka,mysuru,2022,3,403229
karnataka,tumakuru,2022,3,357272
karnataka,dakshina kannada,2022,3,357187
karnataka,ballari,2022,3,355534
karnataka,dharwad,2022,3,355350
karnataka,bengaluru rural,2022,3,343521
karnataka,kalaburagi,2022,3,318618
karnataka,vijayapura,2022,3,314654
karnataka,bengaluru urban,2022,4,630255
karnataka,belagavi,2022,4,446189
karnataka,mysuru,2022,4,421750
karnataka,tumakuru,2022,4,375004
karnataka,dakshina kannada,2022,4,374427
karnataka,ballari,2022,4,372516
karnataka,dharwad,2022,4,371881
karnataka,bengaluru rural,2022,4,359061
karnataka,kalaburagi,2022,4,333488
karnataka,vijayapura,2022,4,329552
kerala,ernakulam,2018,1,6594
kerala,malappuram,2018,1,5559
kerala,kozhikode,2018,1,4654
kerala,thiruvananthapuram,2018,1,4572
kerala,thrissur,2018,1,4402
kerala,kannur,2018,1,4009
kerala,palakkad,2018,1,3987
kerala,kottayam,2018,1,3908
kerala,kollam,2018,1,3613
kerala,alappuzha,2018,1,3347
kerala,ernakulam,2018,2,8512
kerala,thiruvananthapuram,2018,2,7234
kerala,malappuram,2018,2,6380
kerala,kozhikode,2018,2,6000
kerala,thrissur,2018,2,5919
kerala,kannur,2018,2,5368
kerala,palakkad,2018,2,5259
kerala,kottayam,2018,2,5180
kerala,kollam,2018,2,4777
kerala,alappuzha,2018,2,4453
kerala,ernakulam,2018,3,10303
kerala,thiruvananthapuram,2018,3,8834
kerala,kozhikode,2018,3,8200
kerala,malappuram,2018,3,7465
kerala,thrissur,2018,3,7403
kerala,kannur,2018,3,6581
kerala,palakkad,2018,3,6579
kerala,kottayam,2018,3,6247
kerala,kollam,2018,3,5932
kerala,alappuzha,2018,3,5432
kerala,ernakulam,2018,4,13083
kerala,thiruvananthapuram,2018,4,11303
kerala,kozhikode,2018,4,10807
kerala,malappuram,2018,4,9628
kerala,thrissur,2018,4,9576
kerala,palakkad,2018,4,8669
kerala,kannur,2018,4,8594
kerala,kollam,2018,4,8058
kerala,kottayam,2018,4,7732
kerala,alappuzha,2018,4,6853
kerala,ernakulam,2019,1,15428
kerala,thiruvananthapuram,2019,1,13454
kerala,kozhikode,2019,1,13156
kerala,malappuram,2019,1,11515
kerala,thrissur,2019,1,11406
kerala,palakkad,2019,1,10441
kerala,kannur,2019,1,10331
kerala,kollam,2019,1,9504
kerala,kottayam,2019,1,9471
kerala,alappuzha,2019,1,8130
kerala,ernakulam,2019,2,17514
kerala,thiruvananthapuram,2019,2,15525
kerala,kozhikode,2019,2,15397
kerala,malappuram,2019,2,13311
kerala,thrissur,2019,2,13276
kerala,palakkad,2019,2,12409
kerala,kannur,2019,2,11984
kerala,kollam,2019,2,11095
kerala,kottayam,2019,2,11074
kerala,alappuzha,2019,2,9775
kerala,ernakulam,2019,3,19670
kerala,thiruvananthapuram,2019,3,18084
kerala,kozhikode,2019,3,17413
kerala,malappuram,2019,3,15371
kerala,thrissur,2019,3,15188
kerala,kannur,2019,3,14451
kerala,palakkad,2019,3,13667
kerala,kollam,2019,3,12880
kerala,kottayam,2019,3,12671
kerala,alappuzha,2019,3,11696
kerala,ernakulam,2019,4,22058
kerala,thiruvananthapuram,2019,4,20669
kerala,kozhikode,2019,4,19609
kerala,malappuram,2019,4,17548
kerala,thrissur,2019,4,17137
kerala,kannur,2019,4,16535
kerala,palakkad,2019,4,15426
kerala,kollam,2019,4,14691
kerala,alappuzha,2019,4,14302
kerala,kottayam,2019,4,13376
kerala,ernakulam,2020,1,24196
kerala,thiruvananthapuram,2020,1,23318
kerala,kozhikode,2020,1,21814
kerala,malappuram,2020,1,19682
kerala,thrissur,2020,1,19029
kerala,kannur,2020,1,18386
kerala,palakkad,2020,1,17081
kerala,kollam,2020,1,16527
kerala,alappuzha,2020,1,15989
kerala,kottayam,2020,1,15732
kerala,ernakulam,2020,2,25856
kerala,thiruvananthapuram,2020,2,25442
kerala,kozhikode,2020,2,23419
kerala,malappuram,2020,2,21261
kerala,thrissur,2020,2,20457
kerala,kannur,2020,2,19671
kerala,palakkad,2020,2,18592
kerala,kollam,2020,2,18399
kerala,alappuzha,2020,2,18059
kerala,kottayam,2020,2,17516
kerala,ernakulam,2020,3,28485
kerala,thiruvananthapuram,2020,3,28191
kerala,kozhikode,2020,3,26104
kerala,malappuram,2020,3,23781
kerala,thrissur,2020,3,22893
kerala,kannur,2020,3,21786
kerala,kollam,2020,3,21694
kerala,palakkad,2020,3,20470
kerala,alappuzha,2020,3,20253
kerala,kottayam,2020,3,20008
kerala,ernakulam,2020,4,31620
kerala,thiruvananthapuram,2020,4,31411
kerala,kozhikode,2020,4,29392
kerala,malappuram,2020,4,26893
kerala,thrissur,2020,4,25856
kerala,kannur,2020,4,24709
kerala,kollam,2020,4,24248
kerala,palakkad,2020,4,22958
kerala,alappuzha,2020,4,22837
kerala,kottayam,2020,4,22730
kerala,ernakulam,2021,1,34103
kerala,thiruvananthapuram,2021,1,33913
kerala,kozhikode,2021,1,31763
kerala,malappuram,2021,1,29029
kerala,thrissur,2021,1,27924
kerala,kannur,2021,1,26911
kerala,kollam,2021,1,26156
kerala,palakkad,2021,1,24788
kerala,alappuzha,2021,1,24778
kerala,kottayam,2021,1,24752
kerala,ernakulam,2021,2,36378
kerala,thiruvananthapuram,2021,2,36185
kerala,kozhikode,2021,2,33834
kerala,malappuram,2021,2,30965
kerala,thrissur,2021,2,29826
kerala,kannur,2021,2,28806
kerala,kollam,2021,2,27927
kerala,palakkad,2021,2,26554
kerala,alappuzha,2021,2,26390
kerala,kottayam,2021,2,26355
kerala,ernakulam,2021,3,38880
kerala,thiruvananthapuram,2021,3,38710
kerala,kozhikode,2021,3,36108
kerala,malappuram,2021,3,33080
kerala,thrissur,2021,3,31859
kerala,kannur,2021,3,30931
kerala,kollam,2021,3,29804
kerala,palakkad,2021,3,28563
kerala,alappuzha,2021,3,28166
kerala,kottayam,2021,3,28073
kerala,ernakulam,2021,4,41448
kerala,thiruvananthapuram,2021,4,41207
kerala,kozhikode,2021,4,38351
kerala,malappuram,2021,4,35172
kerala,thrissur,2021,4,33886
kerala,kannur,2021,4,32968
kerala,kollam,2021,4,31716
kerala,palakkad,2021,4,30447
kerala,alappuzha,2021,4,30009
kerala,kottayam,2021,4,29788
kerala,ernakulam,2022,1,43832
kerala,thiruvananthapuram,2022,1,43506
kerala,kozhikode,2022,1,40513
kerala,malappuram,2022,1,37172
kerala,thrissur,2022,1,35790
kerala,kannur,2022,1,34974
kerala,kollam,2022,1,33556
