States,District,registeredUsers,appOpens,Transaction_Year,Quarters
tamil-nadu,viluppuram,265349,4842033,2020,4
tamil-nadu,pudukkottai,163394,2443995,2020,4
tamil-nadu,perambalur,78324,1246209,2020,4
tamil-nadu,coimbatore,1205249,22669786,2020,4
tamil-nadu,virudhunagar,241382,3709784,2020,4
tamil-nadu,dindigul,307925,5367168,2020,4
tamil-nadu,sivaganga,166798,2627172,2020,4
tamil-nadu,tenkasi,142862,2009081,2020,4
tamil-nadu,chengalpattu,1170720,25436109,2020,4
tamil-nadu,kanniyakumari,262708,3675595,2020,4
tamil-nadu,tirunelveli,237977,3457326,2020,4
tamil-nadu,thiruvallur,1408348,29646954,2020,4
tamil-nadu,theni,171990,2779589,2020,4
tamil-nadu,ranipet,229732,4467031,2020,4
tamil-nadu,namakkal,280271,4367389,2020,4
tamil-nadu,vellore,319993,6500445,2020,4
tamil-nadu,thiruvarur,118770,1624657,2020,4
tamil-nadu,tiruchirappalli,527667,8836445,2021,1
tamil-nadu,ramanathapuram,158933,2470213,2021,1
tamil-nadu,krishnagiri,592655,18257136,2021,1
tamil-nadu,cuddalore,401780,6718405,2021,1
tamil-nadu,kancheepuram,895950,22914978,2021,1
tamil-nadu,tiruppur,772074,15416834,2021,1
tamil-nadu,dharmapuri,306834,7786122,2021,1
tamil-nadu,thoothukkudi,249036,3774093,2021,1
tamil-nadu,thanjavur,340874,5383102,2021,1
tamil-nadu,madurai,630685,10792871,2021,1
tamil-nadu,tiruvannamalai,369304,7105656,2021,1
tamil-nadu,salem,693137,13212180,2021,1
tamil-nadu,nagapattinam,172162,2709896,2021,1
tamil-nadu,tirupathur,242300,5673187,2021,1
tamil-nadu,ariyalur,101107,1628883,2021,1
tamil-nadu,chennai,1865001,44025572,2021,1
tamil-nadu,the nilgiris,132909,2667830,2021,1
tamil-nadu,erode,449675,7891302,2021,1
tamil-nadu,karur,168402,2748286,2021,1
tamil-nadu,kallakkurichi,231208,4214895,2021,1
tamil-nadu,viluppuram,287910,5813660,2021,1
tamil-nadu,pudukkottai,178074,2798190,2021,1
tamil-nadu,perambalur,85113,1379818,2021,1
tamil-nadu,coimbatore,1304141,28188456,2021,1
tamil-nadu,virudhunagar,262406,4141001,2021,1
tamil-nadu,dindigul,334350,6175195,2021,1
tamil-nadu,sivaganga,181917,3022065,2021,1
tamil-nadu,tenkasi,155104,2189726,2021,1
tamil-nadu,chengalpattu,1259678,32721455,2021,1
tamil-nadu,kanniyakumari,284941,4119075,2021,1
tamil-nadu,tirunelveli,258947,3981829,2021,1
tamil-nadu,thiruvallur,1522407,36786664,2021,1
tamil-nadu,theni,187104,3191924,2021,1
tamil-nadu,ranipet,248923,5222726,2021,1
tamil-nadu,namakkal,304004,5067526,2021,1
tamil-nadu,vellore,346428,7829717,2021,1
tamil-nadu,thiruvarur,129468,1944801,2021,1
tamil-nadu,tiruchirappalli,565156,10014470,2021,2
tamil-nadu,ramanathapuram,170759,5788658,2021,2
tamil-nadu,krishnagiri,635191,20912278,2021,2
tamil-nadu,cuddalore,430763,7572362,2021,2
tamil-nadu,kancheepuram,957182,14405043,2021,2
tamil-nadu,tiruppur,828168,13987286,2021,2
tamil-nadu,dharmapuri,329355,11902186,2021,2
tamil-nadu,thoothukkudi,267294,6425418,2021,2
tamil-nadu,thanjavur,365299,6514813,2021,2
tamil-nadu,madurai,675035,10452990,2021,2
tamil-nadu,tiruvannamalai,396885,11401391,2021,2
tamil-nadu,salem,742566,14905297,2021,2
tamil-nadu,nagapattinam,184857,3829274,2021,2
tamil-nadu,tirupathur,259721,6705794,2021,2
tamil-nadu,ariyalur,108556,2853636,2021,2
tamil-nadu,chennai,1988355,23465841,2021,2
tamil-nadu,the nilgiris,142446,3953366,2021,2
tamil-nadu,erode,482323,8787572,2021,2
tamil-nadu,karur,181017,5491006,2021,2
tamil-nadu,kallakkurichi,248488,6466350,2021,2
tamil-nadu,viluppuram,309150,7877686,2021,2
tamil-nadu,pudukkottai,191659,6718305,2021,2
tamil-nadu,perambalur,91400,2624650,2021,2
tamil-nadu,coimbatore,1393621,20466115,2021,2
tamil-nadu,virudhunagar,281847,6465638,2021,2
tamil-nadu,dindigul,358919,10288708,2021,2
tamil-nadu,sivaganga,195549,6634652,2021,2
tamil-nadu,tenkasi,166417,3782378,2021,2
tamil-nadu,chengalpattu,1344163,20067816,2021,2
tamil-nadu,kanniyakumari,305185,4065120,2021,2
tamil-nadu,tirunelveli,277572,5628868,2021,2
tamil-nadu,thiruvallur,1626966,25866052,2021,2
tamil-nadu,theni,200555,4717639,2021,2
tamil-nadu,ranipet,266500,5358940,2021,2
tamil-nadu,namakkal,326094,6676942,2021,2
tamil-nadu,vellore,370600,7417717,2021,2
tamil-nadu,thiruvarur,138929,3476217,2021,2
tamil-nadu,tiruchirappalli,607438,13013878,2021,3
tamil-nadu,ramanathapuram,184592,7525400,2021,3
tamil-nadu,krishnagiri,683549,27316621,2021,3
tamil-nadu,cuddalore,463831,9827523,2021,3
tamil-nadu,kancheepuram,1025651,19375692,2021,3
tamil-nadu,tiruppur,891753,21671965,2021,3
tamil-nadu,dharmapuri,355076,15339761,2021,3
tamil-nadu,thoothukkudi,288108,8777581,2021,3
tamil-nadu,thanjavur,392930,8199685,2021,3
tamil-nadu,madurai,725021,13827478,2021,3
tamil-nadu,tiruvannamalai,428728,13794613,2021,3
tamil-nadu,salem,798213,20472771,2021,3
tamil-nadu,nagapattinam,199299,4991047,2021,3
tamil-nadu,tirupathur,279522,8722087,2021,3
tamil-nadu,ariyalur,117383,3848076,2021,3
tamil-nadu,chennai,2124347,32604176,2021,3
tamil-nadu,the nilgiris,153030,5408994,2021,3
tamil-nadu,erode,519095,12194930,2021,3
tamil-nadu,karur,195366,7353859,2021,3
tamil-nadu,kallakkurichi,268553,8113239,2021,3
tamil-nadu,viluppuram,333349,9367720,2021,3
tamil-nadu,pudukkottai,207359,8715851,2021,3
tamil-nadu,perambalur,98707,3559584,2021,3
tamil-nadu,coimbatore,1494350,29670591,2021,3
tamil-nadu,virudhunagar,303934,8566821,2021,3
tamil-nadu,dindigul,386724,14066264,2021,3
tamil-nadu,sivaganga,211419,8437970,2021,3
tamil-nadu,tenkasi,179448,5091451,2021,3
tamil-nadu,chengalpattu,1438295,26216614,2021,3
tamil-nadu,kanniyakumari,327767,5466962,2021,3
tamil-nadu,tirunelveli,298663,7647663,2021,3
tamil-nadu,thiruvallur,1744228,33893931,2021,3
tamil-nadu,theni,215932,6649668,2021,3
tamil-nadu,ranipet,286775,6784440,2021,3
tamil-nadu,namakkal,351110,9186158,2021,3
tamil-nadu,vellore,397837,9908984,2021,3
tamil-nadu,thiruvarur,150058,4216686,2021,3
tamil-nadu,tiruchirappalli,649095,18168700,2021,4
tamil-nadu,ramanathapuram,197871,5823063,2021,4
tamil-nadu,krishnagiri,731018,41063180,2021,4
tamil-nadu,cuddalore,496175,15600629,2021,4
tamil-nadu,kancheepuram,1094222,38045414,2021,4
tamil-nadu,tiruppur,954674,38382082,2021,4
tamil-nadu,dharmapuri,380374,18597625,2021,4
tamil-nadu,thoothukkudi,308403,8325418,2021,4
tamil-nadu,thanjavur,419975,11666398,2021,4
tamil-nadu,madurai,774490,22579696,2021,4
tamil-nadu,tiruvannamalai,459291,15602060,2021,4
tamil-nadu,salem,853064,30404374,2021,4
tamil-nadu,nagapattinam,213351,6048155,2021,4
tamil-nadu,tirupathur,298708,13267509,2021,4
tamil-nadu,ariyalur,125914,4097525,2021,4
tamil-nadu,chennai,2261346,61396354,2021,4
tamil-nadu,the nilgiris,163376,5738513,2021,4
tamil-nadu,erode,555089,17688206,2021,4
tamil-nadu,karur,209536,6652899,2021,4
tamil-nadu,kallakkurichi,287987,10237398,2021,4
tamil-nadu,viluppuram,356755,12145153,2021,4
tamil-nadu,pudukkottai,222558,6954715,2021,4
tamil-nadu,perambalur,105814,3321994,2021,4
tamil-nadu,coimbatore,1594082,56676456,2021,4
tamil-nadu,virudhunagar,325642,9467511,2021,4
tamil-nadu,dindigul,414158,14851971,2021,4
tamil-nadu,sivaganga,226759,7264948,2021,4
tamil-nadu,tenkasi,192159,5242074,2021,4
tamil-nadu,chengalpattu,1532535,47983778,2021,4
tamil-nadu,kanniyakumari,350058,8404616,2021,4
tamil-nadu,tirunelveli,319265,8850319,2021,4
tamil-nadu,thiruvallur,1860992,64247558,2021,4
tamil-nadu,theni,231118,7732421,2021,4
tamil-nadu,ranipet,306295,11305189,2021,4
tamil-nadu,namakkal,375908,12188362,2021,4
tamil-nadu,vellore,424585,15475176,2021,4
tamil-nadu,thiruvarur,160500,4364001,2021,4
tamil-nadu,tiruchirappalli,688562,20900419,2022,1
tamil-nadu,ramanathapuram,210698,17777779,2022,1
tamil-nadu,krishnagiri,776101,41868147,2022,1
tamil-nadu,cuddalore,527223,15255170,2022,1
tamil-nadu,kancheepuram,1158719,11803314,2022,1
tamil-nadu,tiruppur,1014036,24784887,2022,1
tamil-nadu,dharmapuri,404709,29735879,2022,1
tamil-nadu,thoothukkudi,327607,16229136,2022,1
tamil-nadu,thanjavur,445883,13460902,2022,1
tamil-nadu,madurai,820952,18688722,2022,1
tamil-nadu,tiruvannamalai,489026,28400548,2022,1
tamil-nadu,salem,905104,31202884,2022,1
tamil-nadu,nagapattinam,226781,9648543,2022,1
tamil-nadu,tirupathur,317064,12811064,2022,1
tamil-nadu,ariyalur,134075,8238011,2022,1
tamil-nadu,chennai,2388315,10870012,2022,1
tamil-nadu,the nilgiris,173188,9788145,2022,1
tamil-nadu,erode,589462,16683133,2022,1
tamil-nadu,karur,222853,16310834,2022,1
tamil-nadu,kallakkurichi,306623,15612591,2022,1
tamil-nadu,viluppuram,379264,17225194,2022,1
tamil-nadu,pudukkottai,237115,22854053,2022,1
tamil-nadu,perambalur,112667,8040859,2022,1
tamil-nadu,coimbatore,1687096,27741808,2022,1
tamil-nadu,virudhunagar,346363,17177364,2022,1
tamil-nadu,dindigul,440072,27821213,2022,1
tamil-nadu,sivaganga,241188,20384928,2022,1
tamil-nadu,tenkasi,204182,9468909,2022,1
tamil-nadu,chengalpattu,1621177,16221250,2022,1
tamil-nadu,kanniyakumari,370820,5009074,2022,1
tamil-nadu,tirunelveli,338716,13100432,2022,1
tamil-nadu,thiruvallur,1970646,24538065,2022,1
tamil-nadu,theni,245438,12750343,2022,1
tamil-nadu,ranipet,325358,10227642,2022,1
tamil-nadu,namakkal,399282,14545554,2022,1
tamil-nadu,vellore,449961,11694691,2022,1
tamil-nadu,thiruvarur,170694,9618776,2022,1
tamil-nadu,tiruchirappalli,725751,23738205,2022,2
tamil-nadu,ramanathapuram,222241,19935706,2022,2
tamil-nadu,krishnagiri,818552,49292179,2022,2
tamil-nadu,cuddalore,556402,17547836,2022,2
tamil-nadu,kancheepuram,1220237,12030323,2022,2
tamil-nadu,tiruppur,1070480,29868571,2022,2
tamil-nadu,dharmapuri,427150,34230475,2022,2
tamil-nadu,thoothukkudi,345560,20332081,2022,2
tamil-nadu,thanjavur,470070,14935622,2022,2
tamil-nadu,madurai,864806,22632794,2022,2
tamil-nadu,tiruvannamalai,516276,33126041,2022,2
tamil-nadu,salem,954155,35441956,2022,2
tamil-nadu,nagapattinam,239174,11263032,2022,2
tamil-nadu,tirupathur,334378,15520642,2022,2
tamil-nadu,ariyalur,141760,9886229,2022,2
tamil-nadu,chennai,2509588,9484073,2022,2
tamil-nadu,the nilgiris,182412,13365582,2022,2
tamil-nadu,erode,621587,20007565,2022,2
tamil-nadu,karur,235178,21185242,2022,2
tamil-nadu,kallakkurichi,324021,17183000,2022,2
tamil-nadu,viluppuram,400301,18554839,2022,2
tamil-nadu,pudukkottai,250443,28296586,2022,2
tamil-nadu,perambalur,118807,8964011,2022,2
tamil-nadu,coimbatore,1775760,32370054,2022,2
tamil-nadu,virudhunagar,365515,20510885,2022,2
tamil-nadu,dindigul,464161,33849388,2022,2
tamil-nadu,sivaganga,254519,23366867,2022,2
tamil-nadu,tenkasi,215290,11631764,2022,2
tamil-nadu,chengalpattu,1704864,17802897,2022,2
tamil-nadu,kanniyakumari,390775,5454833,2022,2
tamil-nadu,tirunelveli,356993,15300245,2022,2
tamil-nadu,thiruvallur,2075274,26026849,2022,2
tamil-nadu,theni,258803,15309586,2022,2
tamil-nadu,ranipet,343090,11686387,2022,2
tamil-nadu,namakkal,421279,16353116,2022,2
tamil-nadu,vellore,473994,13056808,2022,2
tamil-nadu,thiruvarur,180074,10723137,2022,2
tamil-nadu,tiruchirappalli,763327,26991002,2022,3
tamil-nadu,ramanathapuram,233402,25202876,2022,3
tamil-nadu,krishnagiri,862231,58865896,2022,3
tamil-nadu,cuddalore,586020,19393232,2022,3
tamil-nadu,kancheepuram,1284243,13738417,2022,3
tamil-nadu,tiruppur,1128474,35519711,2022,3
tamil-nadu,dharmapuri,450260,37905962,2022,3
tamil-nadu,thoothukkudi,363372,25917848,2022,3
tamil-nadu,thanjavur,494223,16319851,2022,3
tamil-nadu,madurai,910111,25043694,2022,3
tamil-nadu,tiruvannamalai,543589,41520495,2022,3
tamil-nadu,salem,1005031,42989254,2022,3
tamil-nadu,nagapattinam,251603,14208231,2022,3
tamil-nadu,tirupathur,352443,18292108,2022,3
tamil-nadu,ariyalur,149084,10805808,2022,3
tamil-nadu,chennai,2635738,8736294,2022,3
tamil-nadu,the nilgiris,191664,13756972,2022,3
tamil-nadu,erode,654373,24140402,2022,3
tamil-nadu,karur,247251,25004042,2022,3
tamil-nadu,kallakkurichi,341416,20441688,2022,3
tamil-nadu,viluppuram,421487,21647789,2022,3
tamil-nadu,pudukkottai,262926,33814299,2022,3
tamil-nadu,perambalur,124952,10607700,2022,3
tamil-nadu,coimbatore,1867655,36137898,2022,3
tamil-nadu,virudhunagar,384815,25858491,2022,3
tamil-nadu,dindigul,488441,38288729,2022,3
tamil-nadu,sivaganga,267326,29111159,2022,3
tamil-nadu,tenkasi,226380,14369177,2022,3
tamil-nadu,chengalpattu,1791530,18710626,2022,3
tamil-nadu,kanniyakumari,411655,6596430,2022,3
tamil-nadu,tirunelveli,375362,18623924,2022,3
tamil-nadu,thiruvallur,2183990,29108780,2022,3
tamil-nadu,theni,272745,18586327,2022,3
tamil-nadu,ranipet,361284,13305109,2022,3
tamil-nadu,namakkal,443273,19838171,2022,3
tamil-nadu,vellore,499041,15140968,2022,3
tamil-nadu,thiruvarur,189247,12198983,2022,3
tamil-nadu,tiruchirappalli,798742,32716100,2022,4
tamil-nadu,ramanathapuram,242901,11670114,2022,4
tamil-nadu,krishnagiri,902906,74383349,2022,4
tamil-nadu,cuddalore,612577,30099576,2022,4
tamil-nadu,kancheepuram,1346845,64935793,2022,4
tamil-nadu,tiruppur,1183174,67479751,2022,4
tamil-nadu,dharmapuri,471109,34306151,2022,4
tamil-nadu,thoothukkudi,378714,16378823,2022,4
tamil-nadu,thanjavur,515959,21549397,2022,4
tamil-nadu,madurai,953739,41569996,2022,4
tamil-nadu,tiruvannamalai,567805,32921900,2022,4
tamil-nadu,salem,1052099,59100611,2022,4
tamil-nadu,nagapattinam,262020,11334862,2022,4
tamil-nadu,tirupathur,369186,26050043,2022,4
tamil-nadu,ariyalur,155220,7873071,2022,4
tamil-nadu,chennai,2763151,90750262,2022,4
tamil-nadu,the nilgiris,199839,10222030,2022,4
tamil-nadu,erode,684126,31641358,2022,4
tamil-nadu,karur,258049,13154773,2022,4
tamil-nadu,kallakkurichi,356553,20960049,2022,4
tamil-nadu,viluppuram,440319,23825795,2022,4
tamil-nadu,pudukkottai,273282,13993977,2022,4
tamil-nadu,perambalur,130138,6400251,2022,4
tamil-nadu,coimbatore,1955681,95539371,2022,4
tamil-nadu,virudhunagar,402140,18560145,2022,4
tamil-nadu,dindigul,510056,29599663,2022,4
tamil-nadu,sivaganga,278300,14398648,2022,4
tamil-nadu,tenkasi,236123,11229723,2022,4
tamil-nadu,chengalpattu,1876163,79404956,2022,4
tamil-nadu,kanniyakumari,430646,16181824,2022,4
tamil-nadu,tirunelveli,391902,17863624,2022,4
tamil-nadu,thiruvallur,2290089,105152328,2022,4
tamil-nadu,theni,285305,15287848,2022,4
tamil-nadu,ranipet,378016,22294780,2022,4
tamil-nadu,namakkal,463431,23754417,2022,4
tamil-nadu,vellore,522921,28350601,2022,4
tamil-nadu,thiruvarur,196886,8251663,2022,4
telangana,narayanpet,13945,0,2018,1
telangana,nalgonda,84459,0,2018,1
telangana,jangaon,30373,0,2018,1
telangana,bhadradri kothagudem,57366,0,2018,1
telangana,warangal rural,36701,0,2018,1
telangana,kumuram bheem asifabad,13448,0,2018,1
telangana,nizamabad,77516,0,2018,1
telangana,adilabad,20180,0,2018,1
telangana,rajanna sircilla,32891,0,2018,1
telangana,nagarkurnool,32570,0,2018,1
telangana,peddapalle,67418,0,2018,1
telangana,nirmal,25519,0,2018,1
telangana,mahabubabad,32847,0,2018,1
telangana,sangareddy,142807,0,2018,1
telangana,wanaparthy,20785,0,2018,1
telangana,vikarabad,29719,0,2018,1
telangana,jagtial,51382,0,2018,1
telangana,yadadri bhuvanagiri,45267,0,2018,1
telangana,medak,29694,0,2018,1
telangana,mahbubnagar,45445,0,2018,1
telangana,jaya shankar bhalupally,21824,0,2018,1
telangana,warangal urban,133840,0,2018,1
telangana,rangareddy,635175,0,2018,1
telangana,hyderabad,655175,0,2018,1
telangana,suryapet,52906,0,2018,1
telangana,jogulamba gadwal,21686,0,2018,1
telangana,kamareddy,38028,0,2018,1
telangana,mulugu,10977,0,2018,1
telangana,medchal malkajgiri,549429,0,2018,1
telangana,karimnagar,100028,0,2018,1
telangana,mancherial,59684,0,2018,1
telangana,siddipet,61535,0,2018,1
telangana,khammam,84941,0,2018,1
telangana,narayanpet,19241,0,2018,2
telangana,nalgonda,110668,0,2018,2
telangana,jangaon,39257,0,2018,2
telangana,bhadradri kothagudem,76720,0,2018,2
telangana,warangal rural,47143,0,2018,2
telangana,kumuram bheem asifabad,18419,0,2018,2
telangana,nizamabad,100652,0,2018,2
telangana,adilabad,27059,0,2018,2
telangana,rajanna sircilla,41914,0,2018,2
telangana,nagarkurnool,44394,0,2018,2
telangana,peddapalle,86033,0,2018,2
telangana,nirmal,33477,0,2018,2
telangana,mahabubabad,42930,0,2018,2
telangana,sangareddy,182673,0,2018,2
telangana,wanaparthy,28072,0,2018,2
telangana,vikarabad,39810,0,2018,2
telangana,jagtial,64462,0,2018,2
telangana,yadadri bhuvanagiri,58409,0,2018,2
telangana,medak,38843,0,2018,2
telangana,mahbubnagar,60718,0,2018,2
telangana,jaya shankar bhalupally,28820,0,2018,2
telangana,warangal urban,171260,0,2018,2
telangana,rangareddy,804959,0,2018,2
telangana,hyderabad,842483,0,2018,2
telangana,suryapet,69474,0,2018,2
telangana,jogulamba gadwal,28719,0,2018,2
telangana,kamareddy,49421,0,2018,2
telangana,mulugu,14542,0,2018,2
telangana,medchal malkajgiri,696211,0,2018,2
telangana,karimnagar,126122,0,2018,2
telangana,mancherial,76358,0,2018,2
telangana,siddipet,79491,0,2018,2
telangana,khammam,111361,0,2018,2
telangana,narayanpet,24511,0,2018,3
telangana,nalgonda,134723,0,2018,3
telangana,jangaon,47948,0,2018,3
telangana,bhadradri kothagudem,94215,0,2018,3
telangana,warangal rural,57086,0,2018,3
telangana,kumuram bheem asifabad,23354,0,2018,3
telangana,nizamabad,120650,0,2018,3
telangana,adilabad,33800,0,2018,3
telangana,rajanna sircilla,50080,0,2018,3
telangana,nagarkurnool,56759,0,2018,3
telangana,peddapalle,102365,0,2018,3
telangana,nirmal,41370,0,2018,3
telangana,mahabubabad,52527,0,2018,3
telangana,sangareddy,220802,0,2018,3
telangana,wanaparthy,35054,0,2018,3
telangana,vikarabad,50915,0,2018,3
telangana,jagtial,76056,0,2018,3
telangana,yadadri bhuvanagiri,71205,0,2018,3
telangana,medak,48256,0,2018,3
telangana,mahbubnagar,74581,0,2018,3
telangana,jaya shankar bhalupally,35388,0,2018,3
telangana,warangal urban,199919,0,2018,3
telangana,rangareddy,963186,0,2018,3
telangana,hyderabad,1024241,0,2018,3
telangana,suryapet,85201,0,2018,3
telangana,jogulamba gadwal,35851,0,2018,3
telangana,kamareddy,61083,0,2018,3
telangana,mulugu,17937,0,2018,3
telangana,medchal malkajgiri,828425,0,2018,3
telangana,karimnagar,148562,0,2018,3
telangana,mancherial,90605,0,2018,3
telangana,siddipet,96493,0,2018,3
telangana,khammam,135353,0,2018,3
telangana,narayanpet,31824,0,2018,4
telangana,nalgonda,171002,0,2018,4
telangana,jangaon,61250,0,2018,4
telangana,bhadradri kothagudem,117947,0,2018,4
telangana,warangal rural,71132,0,2018,4
telangana,kumuram bheem asifabad,29816,0,2018,4
telangana,nizamabad,150190,0,2018,4
telangana,adilabad,43214,0,2018,4
telangana,rajanna sircilla,61982,0,2018,4
telangana,nagarkurnool,74363,0,2018,4
telangana,peddapalle,124191,0,2018,4
telangana,nirmal,51412,0,2018,4
telangana,mahabubabad,65709,0,2018,4
telangana,sangareddy,281038,0,2018,4
telangana,wanaparthy,44681,0,2018,4
telangana,vikarabad,65959,0,2018,4
telangana,jagtial,95149,0,2018,4
telangana,yadadri bhuvanagiri,90727,0,2018,4
telangana,medak,62676,0,2018,4
telangana,mahbubnagar,94570,0,2018,4
telangana,jaya shankar bhalupally,43485,0,2018,4
telangana,warangal urban,249500,0,2018,4
telangana,rangareddy,1217664,0,2018,4
telangana,hyderabad,1336872,0,2018,4
telangana,suryapet,107039,0,2018,4
telangana,jogulamba gadwal,45841,0,2018,4
telangana,kamareddy,77613,0,2018,4
telangana,mulugu,22206,0,2018,4
telangana,medchal malkajgiri,1056739,0,2018,4
telangana,karimnagar,182600,0,2018,4
telangana,mancherial,110062,0,2018,4
telangana,siddipet,122741,0,2018,4
telangana,khammam,168485,0,2018,4
telangana,narayanpet,40074,0,2019,1
telangana,nalgonda,211184,0,2019,1
telangana,jangaon,75697,0,2019,1
telangana,bhadradri kothagudem,143331,0,2019,1
telangana,warangal rural,86129,0,2019,1
telangana,kumuram bheem asifabad,36654,0,2019,1
telangana,nizamabad,186351,0,2019,1
telangana,adilabad,52692,0,2019,1
telangana,rajanna sircilla,74849,0,2019,1
telangana,nagarkurnool,93752,0,2019,1
telangana,peddapalle,146982,0,2019,1
telangana,nirmal,62468,0,2019,1
telangana,mahabubabad,80528,0,2019,1
telangana,sangareddy,346529,0,2019,1
telangana,wanaparthy,56006,0,2019,1
telangana,vikarabad,82823,0,2019,1
telangana,jagtial,114424,0,2019,1
telangana,yadadri bhuvanagiri,112847,0,2019,1
telangana,medak,79145,0,2019,1
telangana,mahbubnagar,117364,0,2019,1
telangana,jaya shankar bhalupally,52428,0,2019,1
telangana,warangal urban,301881,0,2019,1
telangana,rangareddy,1470874,0,2019,1
telangana,hyderabad,1638436,0,2019,1
telangana,suryapet,131272,0,2019,1
telangana,jogulamba gadwal,57206,0,2019,1
telangana,kamareddy,96369,0,2019,1
telangana,mulugu,27532,0,2019,1
telangana,medchal malkajgiri,1279531,0,2019,1
telangana,karimnagar,218609,0,2019,1
telangana,mancherial,131128,0,2019,1
telangana,siddipet,152281,0,2019,1
telangana,khammam,206049,0,2019,1
telangana,narayanpet,46909,341227,2019,2
telangana,nalgonda,243227,1776843,2019,2
telangana,jangaon,87261,760266,2019,2
telangana,bhadradri kothagudem,166124,1213631,2019,2
telangana,warangal rural,99395,904458,2019,2
telangana,kumuram bheem asifabad,42328,270599,2019,2
telangana,nizamabad,217841,1405542,2019,2
telangana,adilabad,60912,354686,2019,2
telangana,rajanna sircilla,85094,563030,2019,2
telangana,nagarkurnool,110443,861099,2019,2
telangana,peddapalle,164429,1242370,2019,2
telangana,nirmal,72367,438946,2019,2
telangana,mahabubabad,93293,769780,2019,2
telangana,sangareddy,395371,3054588,2019,2
telangana,wanaparthy,65235,513463,2019,2
telangana,vikarabad,97441,677070,2019,2
telangana,jagtial,130387,736541,2019,2
telangana,yadadri bhuvanagiri,130181,1091523,2019,2
telangana,medak,91570,733529,2019,2
telangana,mahbubnagar,135546,956919,2019,2
telangana,jaya shankar bhalupally,60052,551657,2019,2
telangana,warangal urban,342602,3114627,2019,2
telangana,rangareddy,1651300,16960204,2019,2
telangana,hyderabad,1856926,18761439,2019,2
telangana,suryapet,151114,1016067,2019,2
telangana,jogulamba gadwal,66672,464175,2019,2
telangana,kamareddy,111871,813768,2019,2
telangana,mulugu,32156,238533,2019,2
telangana,medchal malkajgiri,1428880,14391832,2019,2
telangana,karimnagar,246886,1738874,2019,2
telangana,mancherial,147346,1028634,2019,2
telangana,siddipet,175413,1382293,2019,2
telangana,khammam,239435,1714089,2019,2
telangana,narayanpet,53512,1197912,2019,3
telangana,nalgonda,274568,6355907,2019,3
telangana,jangaon,97865,2765744,2019,3
telangana,bhadradri kothagudem,187580,4480623,2019,3
telangana,warangal rural,111605,3335073,2019,3
telangana,kumuram bheem asifabad,47616,1004225,2019,3
telangana,nizamabad,248977,5147161,2019,3
telangana,adilabad,68686,1258579,2019,3
telangana,rajanna sircilla,95396,2042927,2019,3
telangana,nagarkurnool,126599,3246839,2019,3
telangana,peddapalle,181084,4336697,2019,3
telangana,nirmal,81523,1704014,2019,3
telangana,mahabubabad,105126,2713299,2019,3
telangana,sangareddy,441944,11628139,2019,3
telangana,wanaparthy,73946,1764728,2019,3
telangana,vikarabad,111704,2460013,2019,3
telangana,jagtial,146602,2633368,2019,3
telangana,yadadri bhuvanagiri,145955,4028135,2019,3
telangana,medak,103294,2565238,2019,3
telangana,mahbubnagar,154856,3665547,2019,3
telangana,jaya shankar bhalupally,67145,1929596,2019,3
telangana,warangal urban,381730,12813746,2019,3
telangana,rangareddy,1826019,70341936,2019,3
telangana,hyderabad,2071673,75481306,2019,3
telangana,suryapet,169675,3495231,2019,3
telangana,jogulamba gadwal,76012,1761344,2019,3
telangana,kamareddy,126537,2894450,2019,3
telangana,mulugu,36280,828445,2019,3
telangana,medchal malkajgiri,1572320,58565898,2019,3
telangana,karimnagar,274735,6721567,2019,3
telangana,mancherial,163495,3693261,2019,3
telangana,siddipet,196397,4923150,2019,3
telangana,khammam,270101,6340413,2019,3
telangana,narayanpet,61454,1618535,2019,4
telangana,nalgonda,312849,8760787,2019,4
telangana,jangaon,110428,3786800,2019,4
telangana,bhadradri kothagudem,213581,6171238,2019,4
telangana,warangal rural,125617,4529368,2019,4
telangana,kumuram bheem asifabad,54853,1432235,2019,4
telangana,nizamabad,284623,6845278,2019,4
telangana,adilabad,79186,1785113,2019,4
telangana,rajanna sircilla,107765,2701141,2019,4
telangana,nagarkurnool,145325,4346133,2019,4
telangana,peddapalle,200718,6004999,2019,4
telangana,nirmal,93465,2258373,2019,4
telangana,mahabubabad,119715,3769189,2019,4
telangana,sangareddy,493353,14866325,2019,4
telangana,wanaparthy,84527,2388548,2019,4
telangana,vikarabad,128847,3284134,2019,4
telangana,jagtial,166146,3606907,2019,4
telangana,yadadri bhuvanagiri,165781,5553803,2019,4
telangana,medak,117616,3422288,2019,4
telangana,mahbubnagar,176619,4932462,2019,4
telangana,jaya shankar bhalupally,75975,2670332,2019,4
telangana,warangal urban,421970,16643573,2019,4
telangana,rangareddy,2001437,86195067,2019,4
telangana,hyderabad,2283903,89267033,2019,4
telangana,suryapet,192063,4802963,2019,4
telangana,jogulamba gadwal,87093,2348593,2019,4
telangana,kamareddy,144240,3966417,2019,4
telangana,mulugu,41655,1205094,2019,4
telangana,medchal malkajgiri,1714832,71137535,2019,4
telangana,karimnagar,305507,8865029,2019,4
telangana,mancherial,183580,5275385,2019,4
telangana,siddipet,221164,6426620,2019,4
telangana,khammam,304804,8371747,2019,4
telangana,narayanpet,69951,2186909,2020,1
telangana,nalgonda,351793,11703188,2020,1
