States,Pincodes,Transaction_Year,Quarters,Transaction_Type,Transaction_Count,Transaction_Amount
arunachal-pradesh,lohit,2020,3,TOTAL,43165,97856482.63015749
arunachal-pradesh,tawang,2020,3,TOTAL,42704,140524891.73905784
arunachal-pradesh,namsai,2020,3,TOTAL,40143,98429547.73142855
arunachal-pradesh,west siang,2020,3,TOTAL,39931,105026195.69865745
arunachal-pradesh,tirap,2020,3,TOTAL,34849,106829704.02580261
arunachal-pradesh,lower dibang valley,2020,3,TOTAL,31126,106324283.79932615
arunachal-pradesh,papum pare,2020,4,TOTAL,115682,355243299.60706156
arunachal-pradesh,west kameng,2020,4,TOTAL,100879,340893583.5488197
arunachal-pradesh,east siang,2020,4,TOTAL,96702,282834295.4196955
arunachal-pradesh,changlang,2020,4,TOTAL,74774,202391786.32094023
arunachal-pradesh,lohit,2020,4,TOTAL,53234,132562026.23941663
arunachal-pradesh,tawang,2020,4,TOTAL,51950,144602123.97611114
arunachal-pradesh,namsai,2020,4,TOTAL,51529,123814287.8204747
arunachal-pradesh,west siang,2020,4,TOTAL,51050,182176489.64400375
arunachal-pradesh,tirap,2020,4,TOTAL,40492,120719478.22915718
arunachal-pradesh,lower dibang valley,2020,4,TOTAL,36197,118862457.89585006
arunachal-pradesh,papum pare,2021,1,TOTAL,127025,394958954.74942803
arunachal-pradesh,west kameng,2021,1,TOTAL,119184,404502103.3179444
arunachal-pradesh,east siang,2021,1,TOTAL,89356,307014656.8532768
arunachal-pradesh,changlang,2021,1,TOTAL,68000,211432038.67254648
arunachal-pradesh,lohit,2021,1,TOTAL,53040,141156670.32558545
arunachal-pradesh,tawang,2021,1,TOTAL,50407,164065117.88460803
arunachal-pradesh,namsai,2021,1,TOTAL,48954,130623865.61265224
arunachal-pradesh,west siang,2021,1,TOTAL,39581,151312863.21053433
arunachal-pradesh,lower dibang valley,2021,1,TOTAL,39332,128400296.63511801
arunachal-pradesh,tirap,2021,1,TOTAL,38205,115157748.78556368
arunachal-pradesh,papum pare,2021,2,TOTAL,170268,432196673.5193349
arunachal-pradesh,west kameng,2021,2,TOTAL,160245,449983951.208361
arunachal-pradesh,east siang,2021,2,TOTAL,122368,333974912.1268044
arunachal-pradesh,changlang,2021,2,TOTAL,87524,235678147.9304313
arunachal-pradesh,lohit,2021,2,TOTAL,76949,179343401.62470114
arunachal-pradesh,tawang,2021,2,TOTAL,68927,214550532.0577654
arunachal-pradesh,namsai,2021,2,TOTAL,64602,146046509.47044832
arunachal-pradesh,west siang,2021,2,TOTAL,52742,184653080.7391938
arunachal-pradesh,tirap,2021,2,TOTAL,52323,145624699.2825492
arunachal-pradesh,lower dibang valley,2021,2,TOTAL,48726,157622337.23185942
arunachal-pradesh,papum pare,2021,3,TOTAL,225427,582965112.523323
arunachal-pradesh,west kameng,2021,3,TOTAL,207417,603165812.3057537
arunachal-pradesh,east siang,2021,3,TOTAL,153845,442067361.42168665
arunachal-pradesh,changlang,2021,3,TOTAL,105715,296166087.7681337
arunachal-pradesh,lohit,2021,3,TOTAL,88032,194244543.03871346
arunachal-pradesh,tawang,2021,3,TOTAL,80894,180486995.1464384
arunachal-pradesh,namsai,2021,3,TOTAL,77128,259793926.03333136
arunachal-pradesh,west siang,2021,3,TOTAL,66461,197947119.60324338
arunachal-pradesh,lower dibang valley,2021,3,TOTAL,65008,261069265.84552905
arunachal-pradesh,tirap,2021,3,TOTAL,61516,220804392.11302128
arunachal-pradesh,papum pare,2021,4,TOTAL,279958,685093585.2469286
arunachal-pradesh,west kameng,2021,4,TOTAL,258928,718387355.2085327
arunachal-pradesh,east siang,2021,4,TOTAL,206496,557846901.7603153
arunachal-pradesh,changlang,2021,4,TOTAL,134017,368703032.41367143
arunachal-pradesh,lohit,2021,4,TOTAL,115871,238038756.74938503
arunachal-pradesh,namsai,2021,4,TOTAL,101771,220359430.80701947
arunachal-pradesh,tawang,2021,4,TOTAL,93449,317887115.43826216
arunachal-pradesh,west siang,2021,4,TOTAL,84621,218599005.03410858
arunachal-pradesh,lower dibang valley,2021,4,TOTAL,81804,235869670.0305156
arunachal-pradesh,lower subansiri,2021,4,TOTAL,77658,269438817.2199306
arunachal-pradesh,papum pare,2022,1,TOTAL,336780,819363323.7219163
arunachal-pradesh,west kameng,2022,1,TOTAL,332485,853173424.1985552
arunachal-pradesh,east siang,2022,1,TOTAL,262617,658150204.3789485
arunachal-pradesh,changlang,2022,1,TOTAL,159945,417052440.2856392
arunachal-pradesh,lohit,2022,1,TOTAL,129210,277477788.7356235
arunachal-pradesh,namsai,2022,1,TOTAL,121068,265189556.26145488
arunachal-pradesh,west siang,2022,1,TOTAL,111918,254266306.42573798
arunachal-pradesh,tawang,2022,1,TOTAL,105769,364396148.4248719
arunachal-pradesh,lower dibang valley,2022,1,TOTAL,84017,238200426.2222041
arunachal-pradesh,lower subansiri,2022,1,TOTAL,82546,221708919.60946545
arunachal-pradesh,papum pare,2022,2,TOTAL,449672,1063144517.2715561
arunachal-pradesh,west kameng,2022,2,TOTAL,365813,825171645.8623393
arunachal-pradesh,east siang,2022,2,TOTAL,293972,636386755.5775489
arunachal-pradesh,lohit,2022,2,TOTAL,202400,506976441.13093287
arunachal-pradesh,changlang,2022,2,TOTAL,171123,328590056.9824293
arunachal-pradesh,namsai,2022,2,TOTAL,168260,347653259.94772595
arunachal-pradesh,tawang,2022,2,TOTAL,160963,328923537.81103456
arunachal-pradesh,west siang,2022,2,TOTAL,138781,429415327.4851847
arunachal-pradesh,lower dibang valley,2022,2,TOTAL,104904,274482044.040218
arunachal-pradesh,lower subansiri,2022,2,TOTAL,104888,264639160.7241699
arunachal-pradesh,papum pare,2022,3,TOTAL,493396,989512226.2480668
arunachal-pradesh,west kameng,2022,3,TOTAL,430374,859784995.1774595
arunachal-pradesh,east siang,2022,3,TOTAL,350164,659314612.6108431
arunachal-pradesh,lohit,2022,3,TOTAL,223033,502704075.98509526
arunachal-pradesh,changlang,2022,3,TOTAL,177984,312906039.70234203
arunachal-pradesh,namsai,2022,3,TOTAL,171234,304861466.0199954
arunachal-pradesh,tawang,2022,3,TOTAL,168900,302218714.13136125
arunachal-pradesh,west siang,2022,3,TOTAL,156417,457311028.7111173
arunachal-pradesh,lower dibang valley,2022,3,TOTAL,122875,208103072.98784313
arunachal-pradesh,lower subansiri,2022,3,TOTAL,119024,273945831.9687789
arunachal-pradesh,papum pare,2022,4,TOTAL,579246,1065690345.4630343
arunachal-pradesh,west kameng,2022,4,TOTAL,486688,876349333.7857587
arunachal-pradesh,east siang,2022,4,TOTAL,386008,654736963.6475468
arunachal-pradesh,lohit,2022,4,TOTAL,261421,545042068.6599071
arunachal-pradesh,changlang,2022,4,TOTAL,210161,343379974.78242886
arunachal-pradesh,namsai,2022,4,TOTAL,208541,333708831.3015753
arunachal-pradesh,west siang,2022,4,TOTAL,204796,538239069.5092747
arunachal-pradesh,tawang,2022,4,TOTAL,199942,337367639.30005294
arunachal-pradesh,lower subansiri,2022,4,TOTAL,153846,233172634.3808441
arunachal-pradesh,lower dibang valley,2022,4,TOTAL,140090,339456055.3039629
assam,kamrup metropolitan,2018,1,TOTAL,36278,55685104.31004669
assam,marigaon,2018,1,TOTAL,19015,29531618.71952273
assam,barpeta,2018,1,TOTAL,17827,17537571.597366832
assam,nagaon,2018,1,TOTAL,12544,16344758.303072494
assam,cachar,2018,1,TOTAL,12320,11675419.253198598
assam,sonitpur,2018,1,TOTAL,11160,21394161.557452165
assam,kamrup,2018,1,TOTAL,10964,14211878.220937155
assam,dibrugarh,2018,1,TOTAL,9017,11227244.310914159
assam,tinsukia,2018,1,TOTAL,8676,13458100.482520536
assam,jorhat,2018,1,TOTAL,8395,9021445.995110027
assam,kamrup metropolitan,2018,2,TOTAL,48384,116170095.69804743
assam,marigaon,2018,2,TOTAL,28765,34543064.75993969
assam,nagaon,2018,2,TOTAL,23020,37069985.80605326
assam,barpeta,2018,2,TOTAL,21573,43770461.5297259
assam,cachar,2018,2,TOTAL,18670,42156397.49324472
assam,sonitpur,2018,2,TOTAL,16484,28303495.144346286
assam,kamrup,2018,2,TOTAL,16265,16302454.69364266
assam,dibrugarh,2018,2,TOTAL,14557,27844594.363439623
assam,tinsukia,2018,2,TOTAL,13501,14412327.173391042
assam,jorhat,2018,2,TOTAL,13067,12434331.737019075
assam,kamrup metropolitan,2018,3,TOTAL,53744,63112506.38368155
assam,barpeta,2018,3,TOTAL,34599,82030505.12567952
assam,nagaon,2018,3,TOTAL,33634,64706017.19869007
assam,cachar,2018,3,TOTAL,28483,65165029.42699838
assam,sonitpur,2018,3,TOTAL,23772,46640754.80828482
assam,kamrup,2018,3,TOTAL,23417,24795434.492356982
assam,marigaon,2018,3,TOTAL,20581,41002558.83435511
assam,dibrugarh,2018,3,TOTAL,20313,31377434.881334245
assam,tinsukia,2018,3,TOTAL,20256,36590779.6446363
assam,jorhat,2018,3,TOTAL,20134,24505351.774850026
assam,kamrup metropolitan,2018,4,TOTAL,191097,40365958.68121323
assam,nagaon,2018,4,TOTAL,59167,55990370.032198705
assam,barpeta,2018,4,TOTAL,51149,98762225.01484658
assam,marigaon,2018,4,TOTAL,48402,33450786.817610316
assam,cachar,2018,4,TOTAL,44539,104401373.29655467
assam,sonitpur,2018,4,TOTAL,43288,77616354.09688722
assam,kamrup,2018,4,TOTAL,38675,31863173.323863033
assam,dibrugarh,2018,4,TOTAL,35778,72836714.43961805
assam,tinsukia,2018,4,TOTAL,34279,45240498.09739684
assam,dhubri,2018,4,TOTAL,31676,62489723.74664806
assam,kamrup metropolitan,2019,1,TOTAL,503839,1078124661.8328056
assam,nagaon,2019,1,TOTAL,62258,120121843.43270376
assam,barpeta,2019,1,TOTAL,57692,41044662.983493246
assam,cachar,2019,1,TOTAL,55124,119978294.57746854
assam,kamrup,2019,1,TOTAL,46667,41897236.731427655
assam,sonitpur,2019,1,TOTAL,43515,89813448.44109452
assam,dibrugarh,2019,1,TOTAL,42671,51768766.27094724
assam,marigaon,2019,1,TOTAL,42533,61584131.178694054
assam,tinsukia,2019,1,TOTAL,39406,76359941.51193222
assam,dhubri,2019,1,TOTAL,32414,45265938.027977295
assam,kamrup metropolitan,2019,2,TOTAL,1651072,3400967170.8048086
assam,nagaon,2019,2,TOTAL,67144,136158592.94434002
assam,barpeta,2019,2,TOTAL,61117,41121611.0098705
assam,sonitpur,2019,2,TOTAL,56840,133563591.31288573
assam,cachar,2019,2,TOTAL,45316,99439900.43321508
assam,kamrup,2019,2,TOTAL,40783,85345393.69140095
assam,dibrugarh,2019,2,TOTAL,35256,71372278.76526672
assam,tinsukia,2019,2,TOTAL,35051,88623379.4863712
assam,marigaon,2019,2,TOTAL,34614,71776708.63112444
assam,jorhat,2019,2,TOTAL,34411,68114448.05145462
assam,kamrup metropolitan,2019,3,TOTAL,1013793,3958005278.9310026
assam,barpeta,2019,3,TOTAL,94854,170916940.97272062
assam,nagaon,2019,3,TOTAL,79856,158778818.6025424
assam,sonitpur,2019,3,TOTAL,76010,53729190.61250496
assam,cachar,2019,3,TOTAL,62282,124589790.03571916
assam,dibrugarh,2019,3,TOTAL,58487,113539110.04477663
assam,kamrup,2019,3,TOTAL,51280,92682137.46767974
assam,tinsukia,2019,3,TOTAL,49702,92674425.56703568
assam,jorhat,2019,3,TOTAL,49020,109565259.66869253
assam,golaghat,2019,3,TOTAL,48872,88506490.97296011
assam,kamrup metropolitan,2019,4,TOTAL,1082582,4255353965.453718
assam,sonitpur,2019,4,TOTAL,168681,609655507.1918839
assam,barpeta,2019,4,TOTAL,100676,185406119.6723185
assam,nagaon,2019,4,TOTAL,93370,61392432.94024345
assam,cachar,2019,4,TOTAL,87774,183566068.75048763
assam,dibrugarh,2019,4,TOTAL,68636,147064092.20527714
assam,kamrup,2019,4,TOTAL,64729,129171976.31138667
assam,tinsukia,2019,4,TOTAL,55522,108944084.25181107
assam,jorhat,2019,4,TOTAL,54001,122295825.23809631
assam,goalpara,2019,4,TOTAL,53185,96803120.00638849
assam,kamrup metropolitan,2020,1,TOTAL,1780036,7174086430.866011
assam,sonitpur,2020,1,TOTAL,118710,214331822.8278841
assam,cachar,2020,1,TOTAL,112344,71576592.16415787
assam,barpeta,2020,1,TOTAL,107942,230073726.4604506
assam,nagaon,2020,1,TOTAL,79047,168980460.26639146
assam,kamrup,2020,1,TOTAL,77757,151759510.56487012
assam,dibrugarh,2020,1,TOTAL,67504,156019307.00999779
assam,tinsukia,2020,1,TOTAL,66187,133654758.62515348
assam,jorhat,2020,1,TOTAL,62192,112929794.87225011
assam,golaghat,2020,1,TOTAL,57925,113264666.44706726
assam,kamrup metropolitan,2020,2,TOTAL,1192185,4778567764.009242
assam,nagaon,2020,2,TOTAL,98935,166763954.39924344
assam,barpeta,2020,2,TOTAL,89467,179401031.76221177
assam,sonitpur,2020,2,TOTAL,73336,119626131.76408282
assam,kamrup,2020,2,TOTAL,71811,123805864.7382038
assam,cachar,2020,2,TOTAL,64789,139873982.96043786
assam,dibrugarh,2020,2,TOTAL,63697,111255037.10041872
assam,tinsukia,2020,2,TOTAL,60266,116013366.45086381
assam,jorhat,2020,2,TOTAL,59364,95325866.32569475
assam,golaghat,2020,2,TOTAL,59124,122990395.0546651
assam,kamrup metropolitan,2020,3,TOTAL,2659242,10013749462.54474
assam,barpeta,2020,3,TOTAL,118055,232420643.47510615
assam,sonitpur,2020,3,TOTAL,116668,338398316.1940736
assam,nagaon,2020,3,TOTAL,112568,249091248.38401857
assam,dibrugarh,2020,3,TOTAL,88704,179615224.2747016
assam,cachar,2020,3,TOTAL,80101,178370369.63103196
assam,kamrup,2020,3,TOTAL,79450,195889630.84405822
assam,tinsukia,2020,3,TOTAL,74329,171892777.86614633
assam,jorhat,2020,3,TOTAL,72486,143646695.19846505
assam,golaghat,2020,3,TOTAL,69823,156945730.9019076
assam,kamrup metropolitan,2020,4,TOTAL,2706533,10280991607.128572
assam,barpeta,2020,4,TOTAL,208338,423133157.9967661
assam,sonitpur,2020,4,TOTAL,191909,448388467.12385124
assam,nagaon,2020,4,TOTAL,146326,361729899.31192243
assam,dibrugarh,2020,4,TOTAL,141467,305286931.8707292
assam,cachar,2020,4,TOTAL,136686,399891954.20851076
assam,kamrup,2020,4,TOTAL,124055,335253852.494928
assam,tinsukia,2020,4,TOTAL,115652,275380157.97551006
assam,jorhat,2020,4,TOTAL,109902,224541693.9827264
assam,goalpara,2020,4,TOTAL,107715,228190617.25331712
assam,kamrup metropolitan,2021,1,TOTAL,6524270,17428233384.59051
assam,barpeta,2021,1,TOTAL,223886,596404833.4438283
assam,dibrugarh,2021,1,TOTAL,220209,532676696.43146753
assam,nagaon,2021,1,TOTAL,219173,454425488.5049339
assam,sonitpur,2021,1,TOTAL,164447,415951266.1170123
assam,cachar,2021,1,TOTAL,147267,339125036.70450056
assam,kamrup,2021,1,TOTAL,134378,379837463.59430516
assam,tinsukia,2021,1,TOTAL,121609,125229899.36340648
assam,goalpara,2021,1,TOTAL,118996,298364755.0464896
assam,jorhat,2021,1,TOTAL,115698,244218722.4529047
assam,kamrup metropolitan,2021,2,TOTAL,9152474,20665273162.818207
assam,barpeta,2021,2,TOTAL,301912,712393100.0840259
assam,nagaon,2021,2,TOTAL,214544,426648785.4343436
assam,dibrugarh,2021,2,TOTAL,210224,485126089.27296245
assam,sonitpur,2021,2,TOTAL,156202,329131794.605857
assam,cachar,2021,2,TOTAL,141496,376162457.3692011
assam,kamrup,2021,2,TOTAL,141071,380180308.0508309
assam,tinsukia,2021,2,TOTAL,140945,344252530.57261163
assam,goalpara,2021,2,TOTAL,140014,436650824.6769772
assam,dhubri,2021,2,TOTAL,138550,131928199.0376262
assam,kamrup metropolitan,2021,3,TOTAL,12729978,27464031964.343338
assam,barpeta,2021,3,TOTAL,427258,967975521.6469452
assam,nagaon,2021,3,TOTAL,317420,611161689.2896398
assam,dibrugarh,2021,3,TOTAL,306809,640424297.5125268
assam,sonitpur,2021,3,TOTAL,228604,464233898.47619295
assam,cachar,2021,3,TOTAL,214826,510386365.51873195
assam,kamrup,2021,3,TOTAL,202529,500653116.2649457
assam,tinsukia,2021,3,TOTAL,185134,430608615.9835314
assam,dhubri,2021,3,TOTAL,184851,502029448.6452037
assam,goalpara,2021,3,TOTAL,181532,432011296.62647235
assam,kamrup metropolitan,2021,4,TOTAL,16779607,36391151860.79283
assam,barpeta,2021,4,TOTAL,589421,1306149293.232204
assam,nagaon,2021,4,TOTAL,478852,833712155.0773808
assam,dibrugarh,2021,4,TOTAL,476771,875944174.2396414
assam,sonitpur,2021,4,TOTAL,350899,765800172.2543352
assam,cachar,2021,4,TOTAL,326950,624753356.359648
assam,kamrup,2021,4,TOTAL,293043,655881497.7437193
assam,dhubri,2021,4,TOTAL,285464,789572479.0883284
assam,tinsukia,2021,4,TOTAL,279718,685350696.6633132
assam,goalpara,2021,4,TOTAL,258000,438702563.555657
assam,kamrup metropolitan,2022,1,TOTAL,21143287,46189827357.81514
assam,barpeta,2022,1,TOTAL,737669,1585322411.8476655
assam,nagaon,2022,1,TOTAL,642641,1105531337.2939954
assam,cachar,2022,1,TOTAL,607413,955576175.5206772
assam,dibrugarh,2022,1,TOTAL,441260,881518668.7427199
assam,sonitpur,2022,1,TOTAL,429897,775937821.390959
assam,kamrup,2022,1,TOTAL,382727,817368217.3828207
assam,goalpara,2022,1,TOTAL,368895,924024506.300522
assam,dhubri,2022,1,TOTAL,362610,1037947224.1412314
assam,darrang,2022,1,TOTAL,328830,517855589.3922645
assam,kamrup metropolitan,2022,2,TOTAL,27909097,54262481044.38667
assam,barpeta,2022,2,TOTAL,1010236,1941254752.2972517
assam,nagaon,2022,2,TOTAL,811780,1259138761.603972
assam,dibrugarh,2022,2,TOTAL,753818,1091880235.144574
assam,sonitpur,2022,2,TOTAL,557255,1059437471.6575356
assam,cachar,2022,2,TOTAL,548977,903984431.7288729
assam,kamrup,2022,2,TOTAL,492658,1098052924.3591151
assam,darrang,2022,2,TOTAL,486936,1132618346.6611218
assam,dhubri,2022,2,TOTAL,483936,902088623.5927126
assam,goalpara,2022,2,TOTAL,480261,916458107.4299153
assam,kamrup metropolitan,2022,3,TOTAL,23740033,43477837025.4255
assam,barpeta,2022,3,TOTAL,4453845,8402332124.458529
assam,sonitpur,2022,3,TOTAL,1305456,2167988132.8763847
assam,nagaon,2022,3,TOTAL,917155,1321082161.5434377
assam,cachar,2022,3,TOTAL,854723,1185465367.2670166
assam,kamrup,2022,3,TOTAL,782629,1483869240.8816051
assam,dibrugarh,2022,3,TOTAL,773303,1335823069.7053273
assam,jorhat,2022,3,TOTAL,672975,1289345107.4433177
assam,dhubri,2022,3,TOTAL,652030,1117819634.0792766
assam,goalpara,2022,3,TOTAL,640733,1147070060.5891519
assam,kamrup metropolitan,2022,4,TOTAL,35940014,65266942297.03035
assam,barpeta,2022,4,TOTAL,1464765,2697007904.954568
assam,sonitpur,2022,4,TOTAL,1165321,1892213052.0515342
assam,kamrup,2022,4,TOTAL,1025231,1980825353.213442
assam,nagaon,2022,4,TOTAL,1021760,1404907163.957292
assam,cachar,2022,4,TOTAL,1016397,1720962331.638275
assam,dhubri,2022,4,TOTAL,945052,1228668811.6378405
assam,dibrugarh,2022,4,TOTAL,813992,1537206912.0077815
assam,goalpara,2022,4,TOTAL,753829,1316233723.5341868
assam,bongaigaon,2022,4,TOTAL,712469,1030362512.4909468
bihar,patna,2018,1,TOTAL,212121,159171214.37736017
bihar,muzaffarpur,2018,1,TOTAL,177256,242740752.86075908
bihar,purbi champaran,2018,1,TOTAL,129071,141719795.45667207
bihar,gaya,2018,1,TOTAL,76416,76205305.71023783
bihar,samastipur,2018,1,TOTAL,73983,86113679.88720965
bihar,darbhanga,2018,1,TOTAL,63136,65482638.45705159
bihar,pashchim champaran,2018,1,TOTAL,57670,62632203.02038415
bihar,nalanda,2018,1,TOTAL,56011,62629397.884726554
bihar,vaishali,2018,1,TOTAL,51768,56179994.08014351
bihar,rohtas,2018,1,TOTAL,46883,60539500.78249085
bihar,patna,2018,2,TOTAL,289074,284053574.9517867
bihar,muzaffarpur,2018,2,TOTAL,251222,436289857.3300867
bihar,purbi champaran,2018,2,TOTAL,184124,255946632.57811296
bihar,gaya,2018,2,TOTAL,105036,162911019.6857878
bihar,darbhanga,2018,2,TOTAL,87771,116753830.30754867
bihar,samastipur,2018,2,TOTAL,78684,121397716.48532248
bihar,vaishali,2018,2,TOTAL,77783,119762207.01277034
bihar,nalanda,2018,2,TOTAL,74853,120529274.24303168
bihar,pashchim champaran,2018,2,TOTAL,71312,105788794.43860908
bihar,madhubani,2018,2,TOTAL,67307,106553126.6398482
bihar,patna,2018,3,TOTAL,665118,534610346.8106643
bihar,muzaffarpur,2018,3,TOTAL,456327,682307785.8479953
bihar,gaya,2018,3,TOTAL,446790,456664134.69922477
bihar,nalanda,2018,3,TOTAL,212925,150070734.33575743
bihar,rohtas,2018,3,TOTAL,206452,216392120.6555946
bihar,purbi champaran,2018,3,TOTAL,197591,199191313.73717746
bihar,pashchim champaran,2018,3,TOTAL,190750,149096760.3603963
bihar,vaishali,2018,3,TOTAL,179174,236464210.74990353
bihar,bhagalpur,2018,3,TOTAL,175214,142041738.2368906
bihar,darbhanga,2018,3,TOTAL,161490,155866915.52145478
bihar,patna,2018,4,TOTAL,609082,621980077.1833534
bihar,muzaffarpur,2018,4,TOTAL,473734,895379122.1504146
bihar,purbi champaran,2018,4,TOTAL,374925,529771138.91346085
bihar,gaya,2018,4,TOTAL,214245,350163438.0688036
bihar,nalanda,2018,4,TOTAL,174944,246617786.26745346
bihar,pashchim champaran,2018,4,TOTAL,147970,238003492.19729108
bihar,rohtas,2018,4,TOTAL,141044,280612315.0962795
bihar,samastipur,2018,4,TOTAL,127993,135362803.87479296
bihar,vaishali,2018,4,TOTAL,117853,144230280.88431478
bihar,darbhanga,2018,4,TOTAL,114208,204782186.69501713
bihar,patna,2019,1,TOTAL,3028480,5194115440.272243
bihar,muzaffarpur,2019,1,TOTAL,1018316,796749036.1196145
bihar,purbi champaran,2019,1,TOTAL,722704,1136818348.2015867
bihar,gaya,2019,1,TOTAL,566441,662630946.71751
bihar,nalanda,2019,1,TOTAL,331604,459319104.64926803
bihar,pashchim champaran,2019,1,TOTAL,273238,298290515.30049646
bihar,rohtas,2019,1,TOTAL,247420,385161390.19052595
bihar,samastipur,2019,1,TOTAL,228702,336222326.3281404
bihar,darbhanga,2019,1,TOTAL,184431,313071335.218854
bihar,vaishali,2019,1,TOTAL,170456,191968826.025391
bihar,patna,2019,2,TOTAL,9362673,19331794343.882797
bihar,muzaffarpur,2019,2,TOTAL,752705,794003781.7386066
bihar,purbi champaran,2019,2,TOTAL,673777,1290892313.417395
bihar,gaya,2019,2,TOTAL,455695,750429668.894284
bihar,pashchim champaran,2019,2,TOTAL,259303,504134757.3381393
bihar,darbhanga,2019,2,TOTAL,240597,509372474.1333645
bihar,nalanda,2019,2,TOTAL,232085,437124188.160621
bihar,vaishali,2019,2,TOTAL,215418,318823535.0014965
bihar,madhubani,2019,2,TOTAL,191190,409106444.66864777
bihar,saran,2019,2,TOTAL,162084,341895362.54160905
bihar,patna,2019,3,TOTAL,8554034,21451659382.23745
bihar,muzaffarpur,2019,3,TOTAL,867610,1505767492.000131
bihar,gaya,2019,3,TOTAL,832126,897172231.182941
bihar,purbi champaran,2019,3,TOTAL,535246,836008049.7645596
bihar,vaishali,2019,3,TOTAL,300735,493995778.22179294
